Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 543 |  60505311203 | OLANZAPINE 7.5 MG TAB (TAB)        |    366 |   0.02 |  94.58
 544 |  51991081390 | FOLTANX TABLET (TAB)               |    364 |   0.02 |  94.61
 545 |  65862058401 | AMLODIPINE/BENAZ 5/20 CAP (CAP)    |    364 |   0.02 |  94.63
 546 |  00093220305 | METOCLOPRAMIDE 10 MG TAB (TAB)     |    363 |   0.02 |  94.65
 547 |  00310028060 | SEROQUEL XR 50 MG *DNC* TAB (TAB)  |    362 |   0.02 |  94.67
 548 |  65862021105 | MINOCYCLINE 100 MG*DNC* CAP (CAP)  |    362 |   0.02 |   94.7
 549 |  00006022761 | ISENTRESS 400 MG TAB (ORIG) (TAB)  |    360 |   0.02 |  94.72
 550 |  62175010701 | ISOSORBIDE MN 20 MG TAB (TAB)      |    360 |   0.02 |  94.74
 551 |  65862059760 | LAMIVUDINE-ZIDOVUDINE(ORIG) (TAB)  |    360 |   0.02 |  94.76
 552 |  49884040191 | RISPERIDONE ODT 2MG *DNC (TAB)     |    360 |   0.02 |  94.79
 553 |  00131247935 | VIMPAT 150 MG TAB (TAB)            |    360 |   0.02 |  94.81
 554 |  68382006516 | SIMVASTATIN 5 MG TAB (TAB)         |    359 |   0.02 |  94.83
 555 |  00781537905 | LORAZEPAM 2 MG TABLET (TAB)        |    358 |   0.02 |  94.85
 556 |  00310028360 | SEROQUEL XR 300 MG  *DNC*TA (TAB)  |    358 |   0.02 |  94.88
 557 | #62175026237 | NIFEDIPine ER 90MG*DNC* TAB (TAB)  |    354 |   0.02 |   94.9
 558 |  00394025009 | GLUCOSAMINE 500 MG TAB (TAB)       |    354 |   0.02 |  94.92
 559 |  68382008001 | HALOPERIDOL 10 MG TABLET (TAB)     |    354 |   0.02 |  94.94
 560 |  52544015230 | RAPAFLO 8MG CAPSULE (CAP)          |    346 |   0.02 |  94.97
 561 |  00904188280 | OYSTER SHELL 250MG+VIT D TA (TAB)  |    344 |   0.02 |  94.99
 562 |  50458058030 | XARELTO 10 MG TAB (TAB)            |    344 |   0.02 |  95.01
 563 |  00185012801 | BUMETANIDE 0.5 MG TAB (TAB)        |    342 |   0.02 |  95.03
 564 |  64679092303 | ENALAPRIL 2.5 MG TAB (TAB)         |    340 |   0.02 |  95.05
 565 |  51991079506 | RIVASTIGMINE 4.5 MG CAPSULE (CAP)  |    340 |   0.02 |  95.07
 566 |  00603577021 | SOTALOL 120 MG TABLET (TAB)        |    336 |   0.02 |  95.09
 567 |  68180011807 | LEVETIRACETAM ER 750 MG TAB (TAB)  |    336 |   0.02 |  95.11
 568 |  00591058201 | PROPAFENONE HCL 150 MG TAB (TAB)   |    336 |   0.02 |  95.13
 569 |  68462025401 | ROPINIROLE HCL 0.5 MG TAB (TAB)    |    336 |   0.02 |  95.16
 570 |  00904522452 | LACTASE 3000 UI CAP (TAB)          |    336 |   0.02 |  95.18
 571 |  68001018705 | QUINAPRIL 20 MG TAB (TAB)          |    336 |   0.02 |   95.2
 572 |  07431203595 | VITAMIN B-12 500 MCG SUBL (TAB)    |    335 |   0.02 |  95.22
 573 |  16729007801 | CARB-LEVO ER 25-100*DNC*TAB (TAB)  |    333 |   0.02 |  95.24
 574 |  46122022365 | RANITIDINE 75 MG TAB (TAB)         |    331 |   0.02 |  95.26
 575 |  00456342133 | NAMENDA XR21 MG*DNC* (CAP)         |    329 |   0.02 |  95.28
 576 |  23155006505 | METRONIDAZOLE 500 MG TABLET (TAB)  |    329 |   0.02 |   95.3
 577 |  49884023211 | DONEPEZIL HCL 23 MG TAB *DN (TAB)  |    326 |   0.02 |  95.32
 578 |  42192032901 | NP THYROID 30 MG TABLET (TAB)      |    322 |   0.02 |  95.34
 579 |  00054458127 | MERCAPTOPURINE 50 MG TAB (TAB)     |    322 |   0.02 |  95.36
 580 |  00006022154 | JANUVIA 25 MG TAB (TAB)            |    321 |   0.02 |  95.38
 581 |  31722053001 | TORSEMIDE 10 MG TABLET (TAB)       |    319 |   0.02 |   95.4
 582 |  66685100200 | AMOX TR-K CLV 500-125 MG TA (TAB)  |    318 |   0.02 |  95.42
 583 |  68001023900 | CLONIDINE 0.3 MG TAB (TAB)         |    314 |   0.02 |  95.44
 584 |  11845096101 | MAGNESIUM 200 MG TABLET (TAB)      |    314 |   0.02 |  95.46
 585 |  60505015701 | BUPropION HCL 100 MG TAB (TAB)     |    314 |   0.02 |  95.48
 586 |  54629403960 | CALCIUM CITRATE+D 500-200 (TAB)    |    314 |   0.02 |   95.5
 587 |  00591363630 | TROSPIUM ER 60MG*DNC* (CAP)        |    312 |   0.02 |  95.52
 588 |  57664011688 | VERAPAMIL ER 120 MG*DNC* TA (TAB)  |    312 |   0.02 |  95.54
 589 |  67618010928 | COLACE 50 MG CAPSULE (CAP)         |    310 |   0.02 |  95.56
 590 |  00781520792 | LOSARTAN HCTZ 100/25MG TAB (TAB)   |    309 |   0.02 |  95.58
 591 |  00904404360 | FISH OIL 340- 1000MG CAP (CAP)     |    308 |   0.02 |   95.6
 592 |  43292055606 | CALCIUM CITRATE 250 MG CAPL (TAB)  |    308 |   0.02 |  95.62
 593 |  68462018805 | NAPROXEN 250 MG TAB (TAB)          |    308 |   0.02 |  95.64
 594 |  00054418325 | DEXAMETHASONE 2 MG TABLET (TAB)    |    307 |   0.02 |  95.66
 595 |  23155005701 | GLYBURide 2.5 MG TAB (TAB)         |    307 |   0.02 |  95.67
 596 |  31184514818 | VITAMIN B12 5000 MCG  SUBLI (TAB)  |    306 |   0.02 |  95.69
 597 |  00536718101 | ACIDOPHILUS X-STR CAPTAB (TAB)     |    300 |   0.02 |  95.71
 598 |  00591551301 | CARISOPRODOL 350 MG TAB (TAB)      |    300 |   0.02 |  95.73
 599 |  00071041724 | NITROSTAT 0.3MG*DNC* TAB SL (TAB)  |    300 |   0.02 |  95.75
 600 |  00054004429 | CILOSTAZOL 100 MG TAB (TAB)        |    300 |   0.02 |  95.77
 601 |  00536104610 | SODIUM BICARB 325MG  *DNC* (TAB)   |    300 |   0.02 |  95.79
 602 |  07431251697 | BIOTIN (10 MG) 10,000MCG CA (CAP)  |    296 |   0.02 |  95.81
 603 |  63824007236 | MUCINEX DM MAX 1200/60*DNC* (TAB)  |    294 |   0.02 |  95.82
 604 |  31284353430 | PHILLIPS COLON HEALTH CAPS (CAP)   |    292 |   0.02 |  95.84
 605 |  00591084401 | GLIPIZide ER 5 MG *DNC*TAB (TAB)   |    290 |   0.02 |  95.86
 606 |  00904421813 | VITAMIN B-12 250 MCG TABLET (TAB)  |    289 |   0.02 |  95.88
 607 |  00069024430 | TOVIAZ ER 8 MG *DNC* TAB (TAB)     |    286 |   0.02 |   95.9
 608 |  51672405506 | AMIODARONE HCL 100 MG TAB (TAB)    |    286 |   0.02 |  95.91
 609 |  68462025601 | ROPINIROLE HCL 2MG  TAB (TAB)      |    280 |   0.02 |  95.93
 610 |  51672400105 | NORTRIPTYLINE HCL 10 MG CAP (CAP)  |    280 |   0.02 |  95.95
 611 |  59762045001 | COLESTIPOL HCL 1 GM TAB *DN (TAB)  |    280 |   0.02 |  95.97
 612 |  51991079306 | RIVASTIGMINE 1.5 MG CAP (CAP)      |    280 |   0.02 |  95.98
 613 |  01650056015 | CITRACAL-VITD GUMMIE (ORIG) (TAB)  |    280 |   0.02 |     96
 614 |  29300012701 | BISOPROLOL 10 MG TAB (TAB)         |    280 |   0.02 |  96.02
 615 |  68546022956 | AZILECT 1 MG TABLET (TAB)          |    279 |   0.02 |  96.04
 616 |  55253060130 | TIAGABINE HCL 4 MG TAB (TAB)       |    279 |   0.02 |  96.05
 617 |  00245010811 | FERR SULF EC 325 MG TAB(DNC (TAB)  |    279 |   0.02 |  96.07
 618 |  00904590887 | DAIRY AID (LACTASE CAPLET) (TAB)   |    279 |   0.02 |  96.09
 619 |  00378052501 | DILTIAZEM HCL 120 MG TAB (TAB)     |    277 |   0.02 |  96.11
 620 |  59746038410 | TERAZOSIN 2 MG CAP (CAP)           |    274 |   0.02 |  96.12
 621 |  00781561301 | CARB-LEVO-ENTA 50MG *DNC* (TAB)    |    270 |   0.02 |  96.14
 622 |  53451010101 | HORIZANT ER 600MG (ORIG) (TAB)     |    270 |   0.02 |  96.16
 623 |  62584081301 | OXAZEPAM 15 MG CAPSULE (CAP)       |    270 |   0.02 |  96.17
 624 |  42865030602 | ZENPEP DR 10,000 UNITS CAP (CAP)   |    270 |   0.02 |  96.19
 625 |  64980013009 | LEVOCARNITINE 330 MG TABLET (TAB)  |    270 |   0.02 |  96.21
 626 |  16729003001 | METHYLDOPA 250 MG TABLET (TAB)     |    270 |   0.02 |  96.22
 627 |  49884030702 | CLONAZEPAM 0.25 MG DIS TAB (TAB)   |    270 |   0.02 |  96.24
 628 |  00603374128 | FUROSEMIDE 80MG TAB (TAB)          |    269 |   0.02 |  96.26
 629 |  00527105001 | ACETAzolamide 250 MG TAB (TAB)     |    268 |   0.02 |  96.28
 630 |  00069024230 | TOVIAZ 4 MG ER *DNC*TAB (TAB)      |    267 |   0.02 |  96.29
 631 |  65162075210 | BENAZEPRIL HCL 10 MG TABLET (TAB)  |    263 |   0.02 |  96.31
 632 |  00228285011 | GUANFACINE HCL ER 1 MG TAB (TAB)   |    261 |   0.02 |  96.32
 633 |  76439036490 | VIRT-VITE TABLET (TAB)             |    261 |   0.02 |  96.34
 634 |  65862066130 | ARIPIPRAZOLE 2 MG TAB (TAB)        |    257 |   0.02 |  96.36
 635 |  00904051860 | VITAMIN B-6 100 MG TABLET (TAB)    |    255 |   0.02 |  96.37
 636 |  00378363501 | CETIRIZINE  5MG TABLET (TAB)       |    254 |   0.02 |  96.39
 637 |  11845014665 | RED YEAST RICE 600 MG CAPS (CAP)   |    254 |   0.02 |   96.4
 638 |  74098527073 | LUTEIN 20 MG SOFTGEL (CAP)         |    253 |   0.02 |  96.42
 639 |  00527132901 | BETHANECHOL 50 MG TAB (TAB)        |    252 |   0.02 |  96.44
 640 |  00904559293 | GLUCOSAMINE/CHON DS STR (TAB)      |    252 |   0.02 |  96.45
 641 |  65162066910 | ACEBUTOLOL 200 MG CAPSULE (CAP)    |    252 |   0.02 |  96.47
 642 |  00032122401 | CREON DR 24,000 UNIT*DNC*CA (CAP)  |    252 |   0.02 |  96.48
 643 |  00005555623 | CALTRATE/ D  PLUS MINERAL T (TAB)  |    252 |   0.02 |   96.5
 644 |  00054002025 | LITHIUM ER 450MG  *DNC*TABL (TAB)  |    252 |   0.02 |  96.51
 645 |  00032120607 | CREON DR 6,000 UNIT*DNC* CA (CAP)  |    252 |   0.02 |  96.53
 646 |  42865030002 | ZENPEP DR 5,000 UNITS CAPSU (CAP)  |    252 |   0.02 |  96.55
 647 |  65162076710 | WARFARIN SOD 6 MG TABLET (TAB)     |    250 |   0.02 |  96.56
 648 |  65162054510 | PRIMIDONE 250 MG TABLET (TAB)      |    250 |   0.02 |  96.58
 649 |  16252061730 | ROSUVASTATIN 20 MG TAB (TAB)       |    247 |   0.02 |  96.59
 650 |  68180051902 | LISINOPRIL-HCTZ 20/12.5 TAB (TAB)  |    246 |   0.02 |  96.61
 651 |  00591533710 | TRIHEXYPHENDYL 5 MG TAB (TAB)      |    245 |   0.02 |  96.62
 652 |  47781030701 | NITROFURANTOIN MCR 50MG*DNC (CAP)  |    245 |   0.02 |  96.64
 653 |  68682070530 | DILTIAZEM ER 180 MG TAB *DN (TAB)  |    244 |   0.02 |  96.65
 654 |  00115052201 | FENOFIBRATE 134 MG CAPSULE (CAP)   |    243 |   0.02 |  96.67
 655 |  49884050101 | BUDESONIDE EC 3 MG CAP *DNC (CAP)  |    242 |   0.02 |  96.68
 656 |  00054252625 | LITHIUM CARB 150 MG CAP (CAP)      |    240 |   0.02 |   96.7
 657 |  75318224410 | MACULAR SHIELD AREDS 2 (CAP)       |    240 |   0.02 |  96.71
 658 |  00378528001 | DILTIAZEM ER 180MG CAP SA * (CAP)  |    240 |   0.02 |  96.73
 659 |  43547033003 | IRBESARTAN-HCTZ 150-12.5 MG (TAB)  |    240 |   0.02 |  96.74
 660 |  00003362412 | REYATAZ 150MG CAP(ORIG) (CAP)      |    240 |   0.02 |  96.76
 661 |  00591034301 | VERAPAMIL 80 MG TABLET (TAB)       |    238 |   0.01 |  96.77
 662 |  74312005535 | MAGNESIUM OXIDE 500MG TABS (TAB)   |    236 |   0.01 |  96.79
 663 |  00055056720 | CALTRATE 600+D3+MIN CHEW TA (TAB)  |    236 |   0.01 |   96.8
 664 |  31722020090 | FOSINOPRIL 10 MG TAB (TAB)         |    229 |   0.01 |  96.82
 665 |  00054455015 | METHOTREXATE 2.5 MG TAB (TAB)      |    228 |   0.01 |  96.83
 666 |  60505253106 | ZIPRASIDONE 80 MG CAP (CAP)        |    228 |   0.01 |  96.85
 667 |  50111046901 | PROPRANOLOL 40 MG TAB (TAB)        |    228 |   0.01 |  96.86
 668 |  00378021401 | HALOPERIDOL 2 MG TABLET (TAB)      |    228 |   0.01 |  96.88
 669 |  00005475850 | CENTRUM SILVER ULTRA MEN TA (TAB)  |    226 |   0.01 |  96.89
 670 |  00527179001 | FLUPHENAZINE 5 MG TABLET (TAB)     |    225 |   0.01 |   96.9
 671 |  04746905964 | MELATONIN 10 MG TAB CR (TAB)       |    224 |   0.01 |  96.92
 672 |  67618010760 | SLOW-MAG TAB (71.5 MG) (TAB)       |    224 |   0.01 |  96.93
 673 | #00065804083 | ICAPS MV TABLET (TAB)              |    224 |   0.01 |  96.95
 674 |  27241001709 | MONTELUKAST 5MG CHEW TAB (TAB)     |    224 |   0.01 |  96.96
 675 |  49884028901 | MEGESTROL 20 MG TAB (TAB)          |    224 |   0.01 |  96.97
 676 |  00591231919 | VALSARTAN 320MG/HCTZ 25MG (TAB)    |    223 |   0.01 |  96.99
 677 |  00456340733 | NAMENDA XR 7 MG CAPSULE (CAP)      |    221 |   0.01 |     97
 678 |  49884008701 | DEXAMETHASONE 4 MG TAB (TAB)       |    221 |   0.01 |  97.02
 679 |  69918020101 | DESMOPRESSIN ACETATE 0.2MG (TAB)   |    220 |   0.01 |  97.03
 680 |  00054011413 | VALACYCLOVIR 500MG      TAB (TAB)  |    220 |   0.01 |  97.04
 681 |  00904319160 | ZINC 50 MG GLUCONATE  TAB (TAB)    |    219 |   0.01 |  97.06
 682 |  68180010409 | VALSARTAN-HCTZ 160-12.5 MG (TAB)   |    218 |   0.01 |  97.07
 683 |  64764017590 | DEXILANT DR 60MG CAPSULE *D (CAP)  |    216 |   0.01 |  97.08
 684 |  43547027809 | IRBESARTAN 150 MG TAB (TAB)        |    216 |   0.01 |   97.1
 685 |  00781148601 | AMITRIPTYLINE  10 MG TAB (TAB)     |    215 |   0.01 |  97.11
 686 |  00781591701 | CHLORPROMAZINE 200 MG TAB (TAB)    |    214 |   0.01 |  97.12
 687 |  32420846530 | OCUVITE SOFTGEL ADULT 50+ (CAP)    |    213 |   0.01 |  97.14
 688 |  13668015490 | ESOMEPRAZOLE DR 20MG *DNC* (CAP)   |    211 |   0.01 |  97.15
 689 |  61958070101 | TRUVADA (ORIG) (TAB)               |    210 |   0.01 |  97.16
 690 |  31191709502 | THERAGRAN-M PREMIER 50 PLUS (TAB)  |    210 |   0.01 |  97.18
 691 |  68682040910 | CHLORDIAZEPOX-CLIDINIUM (CAP)      |    210 |   0.01 |  97.19
 692 |  00591084501 | GLIPIZide ER 10MG *DNC*TAB (TAB)   |    210 |   0.01 |   97.2
 693 |  65862058301 | AMLODIPINE-BENAZ 5/10 CAP (CAP)    |    210 |   0.01 |  97.22
 694 |  16252061630 | ROSUVASTATIN 10 MG TAB (TAB)       |    210 |   0.01 |  97.23
 695 |  00574022001 | LIOTHYRONINE SOD 5 MCG TAB (TAB)   |    207 |   0.01 |  97.24
 696 |  23155010310 | METFORMIN HCL 850 MG TAB (TAB)     |    205 |   0.01 |  97.25
 697 |  57664039688 | VENLAFAXINE HCL 100 MG TAB (TAB)   |    205 |   0.01 |  97.27
 698 |  00054075650 | CENTRUM SILVER WOMAN (TAB)         |    204 |   0.01 |  97.28
 699 |  30768029545 | KRILL OIL 1,000 MG SOFTGEL (CAP)   |    204 |   0.01 |  97.29
 700 |  16729000717 | SIMVASTATIN 80 MG TAB (TAB)        |    204 |   0.01 |  97.31
 701 |  00228291809 | DILTIAZEM24HR ER 360MG*DNC* (CAP)  |    202 |   0.01 |  97.32
 702 |  65862008201 | GLYBURide-METFOR 5/500 MG (TAB)    |    202 |   0.01 |  97.33
 703 |  00310075430 | CRESTOR 40MG TABLET (TAB)          |    202 |   0.01 |  97.34
 704 |  00573020045 | ANACIN TAB (TAB)                   |    200 |   0.01 |  97.36
 705 |  57896010101 | ACETAMINOPHEN 325 MG(ORIG) (TAB)   |    200 |   0.01 |  97.37
 706 |  76653601976 | MAGNESIUM CITRATE 200MG(ORI (TAB)  |    200 |   0.01 |  97.38
 707 |  00005452835 | CENTRUM CHEWABLE TABLET (TAB)      |    199 |   0.01 |  97.39
 708 |  00904272752 | STRESS FORMULA WITH ZINC TA (TAB)  |    196 |   0.01 |  97.41
 709 |  69387010701 | VALPROIC ACID 250 MG*DNC* C (CAP)  |    196 |   0.01 |  97.42
 710 |  60258018601 | POLY-IRON150 FORTE (CAP)           |    196 |   0.01 |  97.43
 711 |  00006057761 | JANUMET 50-1,000 MG *DNC* (TAB)    |    196 |   0.01 |  97.44
 712 |  47781010830 | EXEMESTANE 25 MG TAB (TAB)         |    196 |   0.01 |  97.45
 713 |  62175012937 | ISOSORBIDE MN ER120MG *DNC (TAB)   |    193 |   0.01 |  97.47
 714 |  00781149668 | AZITHROMYCIN 250 MG UD TAB (TAB)   |    192 |   0.01 |  97.48
 715 |  00591264001 | BUTALB-ACETAMIN-CAFF 50-300 (CAP)  |    190 |   0.01 |  97.49
 716 |  68001024400 | ZONISAMIDE 100 MG CAPSULE (CAP)    |    188 |   0.01 |   97.5
 717 |  00378119001 | GUANFACINE 2 MG TABLET (TAB)       |    186 |   0.01 |  97.51
 718 |  74312000530 | B-COMPLEX  TIME RELEASE (TAB)      |    184 |   0.01 |  97.53
 719 |  04746904472 | ALPHA LIPOIC ACID 600MG CAP (CAP)  |    184 |   0.01 |  97.54
 720 |  60505009300 | DOXAZOSIN MES 1 MG TAB (TAB)       |    182 |   0.01 |  97.55
 721 |  00781527764 | DONEPEZIL  ODT 10MG  TAB *D (TAB)  |    180 |   0.01 |  97.56
 722 |  00143117401 | CAPTOPRIL 100 MG TAB (TAB)         |    180 |   0.01 |  97.57
 723 |  13668009490 | PRAMIPEX 1MG TABLET (TAB)          |    180 |   0.01 |  97.58
 724 |  54505033210 | HYDROCORTISONE 10 MG TABLET (TAB)  |    180 |   0.01 |  97.59
 725 |  00832048030 | EPLERENONE 25 MG TABLET (TAB)      |    180 |   0.01 |   97.6
 726 |  59676057101 | INTELENCE 200MG*DNC*(ORIG) (TAB)   |    180 |   0.01 |  97.62
 727 |  00078048515 | TEKTURNA 150 MG TAB (ORIG) (TAB)   |    180 |   0.01 |  97.63
 728 |  51991033106 | NEVIRAPINE 200 MG  (ORIG) (TAB)    |    180 |   0.01 |  97.64
 729 |  41167413102 | ALLEGRA ALLERGY 60MG (TAB)         |    180 |   0.01 |  97.65
 730 |  07431207961 | BIOTIN 1,000 MCG TABLET (TAB)      |    179 |   0.01 |  97.66
 731 |  00143991901 | GLYBURide MICRO 3 MG TABLET (TAB)  |    177 |   0.01 |  97.67
 732 |  00904561646 | COENZYME Q-10 50MG SOFTG (CAP)     |    177 |   0.01 |  97.68
 733 |  31722027090 | QUINAPRIL 40 MG TAB (TAB)          |    176 |   0.01 |  97.69
 734 |  54092047612 | LIALDA 1.2 GM TABLET SA (TAB)      |    176 |   0.01 |  97.71
 735 |  23155050201 | HYDROXYZine HCL 50 MG TAB (TAB)    |    176 |   0.01 |  97.72
 736 |  00378110101 | PRAZOSIN 1MG CAPSULE (CAP)         |    174 |   0.01 |  97.73
 737 |  00378617301 | METOLAZONE 5 MG TABLET (TAB)       |    172 |   0.01 |  97.74
 738 |  00378247401 | DICLOFENAC POT 50MG TAB (TAB)      |    172 |   0.01 |  97.75
 739 |  42192033101 | NP THYROID 90 MG TABLET (TAB)      |    172 |   0.01 |  97.76
 740 |  00591569401 | MINOCYCLINE 50 MG*DNC* CAP (CAP)   |    172 |   0.01 |  97.77
 741 |  51991077133 | LANSOPRAZOLE DR15MG  *DNC*C (CAP)  |    171 |   0.01 |  97.78
 742 |  00378041510 | DIPHENOXYLATE-ATROPINE 2.5- (TAB)  |    170 |   0.01 |  97.79
 743 |  79854050032 | FERROUS GLUCONATE 325 MG TA (TAB)  |    170 |   0.01 |   97.8
 744 |  62175010601 | ISOSORBIDE MN 10 MG TAB (TAB)      |    168 |   0.01 |  97.81
 745 |  42192033001 | NP THYROID 60 MG TABLET (TAB)      |    168 |   0.01 |  97.82
 746 |  76439035890 | L-METHYLFOLATE CALCIUM 15MG (TAB)  |    168 |   0.01 |  97.83
 747 |  68180051801 | LISINOPRIL-HCTZ 10-12.5 MG (TAB)   |    168 |   0.01 |  97.84
 748 |  00832011100 | AMANTADINE 100 MG TAB (TAB)        |    168 |   0.01 |  97.85
 749 |  00904640360 | FERATE FERROUS GLUCO 27 MG (TAB)   |    168 |   0.01 |  97.86
 750 |  54629061500 | MELATONIN 5 MG  SBL (TAB)          |    168 |   0.01 |  97.88
 751 |  00131247735 | VIMPAT 50 MG TAB (TAB)             |    168 |   0.01 |  97.89
 752 |  74312004349 | CRANBERRY 4200 MG+VIT CAPS (CAP)   |    168 |   0.01 |   97.9
 753 |  00378116001 | GUANFACINE 1 MG TAB (TAB)          |    168 |   0.01 |  97.91
 754 |  00781149001 | AMITRIPTYLINE 100 MG TA (TAB)      |    168 |   0.01 |  97.92
 755 |  00555070102 | DEMECLOCYCLINE 150 MG TABLE (TAB)  |    168 |   0.01 |  97.93
 756 |  49884056111 | LAMOTRIGINE ER 25 MG TABLET (TAB)  |    168 |   0.01 |  97.94
 757 |  00781564101 | CARB-LEVO-ENTA 125MG (TAB)         |    168 |   0.01 |  97.95
 758 |  13668027105 | CARBAMAZEpine CHEW 100MG (TAB)     |    168 |   0.01 |  97.96
 759 |  00536375505 | DOCUSATE CALC 240 MG CAP (CAP)     |    168 |   0.01 |  97.97
 760 |  00054026225 | CALCIUM GLUC 500 MG TAB (TAB)      |    168 |   0.01 |  97.98
 761 |  51991081190 | METAFOLBIC PLUS (TAB)              |    168 |   0.01 |  97.99
 762 |  00185014501 | NABUMETONE 500 MG TAB (TAB)        |    168 |   0.01 |     98
 763 |  00527179101 | FLUPHENAZINE 10 MG TAB (TAB)       |    168 |   0.01 |  98.01
 764 |  75834002001 | VITAMIN D3 50,000 UNITS CAP (CAP)  |    164 |   0.01 |  98.02
 765 |  00131248035 | VIMPAT 200 MG TABLET (TAB)         |    162 |   0.01 |  98.03
 766 |  00310009530 | DALIRESP 500 MCG TABLET (TAB)      |    160 |   0.01 |  98.04
 767 |  49884053511 | MODAFINIL 200 MG TAB (TAB)         |    160 |   0.01 |  98.05
 768 |  49884040701 | METOPROLOL SUC 200MG*DNC* (TAB)    |    154 |   0.01 |  98.06
 769 |  76439036090 | L-METHYL-MC TABLET (TAB)           |    153 |   0.01 |  98.07
 770 |  16729002115 | PIOGLITAZONE 30 MG TAB (TAB)       |    152 |   0.01 |  98.08
 771 |  33342012110 | SILDENAFIL 20 MG  *DNC*TAB (TAB)   |    151 |   0.01 |  98.09
 772 |  00115053301 | FENOFIBRATE 200 MG CAPSULE (CAP)   |    150 |   0.01 |   98.1
 773 |  47335085983 | TRAMADOL 100 MG ER*DNC*   T (TAB)  |    150 |   0.01 |  98.11
 774 | #50580033842 | IMODIUM MULTI-SYMPTOM REL C (TAB)  |    150 |   0.01 |  98.12
 775 |  52747080060 | HEMOCYTE PLUS CAPS (CAP)           |    150 |   0.01 |  98.13
 776 |  03076864427 | OMEGA 3-6-9 SOFTGEL (CAP)          |    150 |   0.01 |  98.14
 777 |  00603516821 | PHENOBARBITAL 97.2 MG TAB (TAB)    |    150 |   0.01 |  98.15
 778 |  00186077760 | BRILINTA 90 MG TAB (TAB)           |    150 |   0.01 |  98.16
 779 |  01650055016 | ONE A DAY WOMENS'S 50+ (TAB)       |    149 |   0.01 |  98.17
 780 |  00067434730 | SLOW FE 142 MG*DNC*(UD) (TAB)      |    148 |   0.01 |  98.17
 781 |  00456112030 | VIIBRYD 20 MG TAB (TAB)            |    146 |   0.01 |  98.18
 782 |  68180052002 | LISINOPRIL-HCTZ 20-25 MG TA (TAB)  |    146 |   0.01 |  98.19
 783 |  00378534001 | DILTIAZEM ER 240MG CAP SA * (CAP)  |    146 |   0.01 |   98.2
 784 |  11845011831 | VITAMIN D 400 UI SOFTGEL (CAP)     |    146 |   0.01 |  98.21
 785 |  00378638001 | VERAPAMIL ER 180 MG *DNC*CA (CAP)  |    146 |   0.01 |  98.22
 786 |  00536245001 | ZINC SULFATE 220(50MG) MG T (TAB)  |    144 |   0.01 |  98.23
 787 |  66582031331 | VYTORIN 10-40 MG TAB (TAB)         |    144 |   0.01 |  98.24
 788 |  11845013665 | LUTEIN 6 MG SOFTGEL (CAP)          |    144 |   0.01 |  98.25
 789 |  00005446391 | CENTRUM SILVER TABLET (TAB)        |    144 |   0.01 |  98.26
 790 |  00046110281 | PREMARIN 0.625 MG TABLET (TAB)     |    143 |   0.01 |  98.27
 791 |  49884005601 | IMIPRAMINE HCL 50 MG TAB (TAB)     |    142 |   0.01 |  98.27
 792 |  60505252806 | ZIPRASIDONE 20MG CAPS (CAP)        |    142 |   0.01 |  98.28
 793 |  00054026913 | LETROZOLE 2.5 MG TAB (TAB)         |    142 |   0.01 |  98.29
 794 |  51991083810 | CYPROHEPTADINE 4 MG TAB (TAB)      |    141 |   0.01 |   98.3
 795 |  53746017901 | METFORMIN ER 750 MG TABLET (TAB)   |    140 |   0.01 |  98.31
 796 |  60505005501 | SELEGILINE HCL 5 MG CAP (CAP)      |    140 |   0.01 |  98.32
 797 |  62559015801 | FLUVOXAMINE MALEATE 25 MG T (TAB)  |    140 |   0.01 |  98.33
 798 |  31722053201 | TORSEMIDE 100MG TABLET (TAB)       |    140 |   0.01 |  98.34
 799 |  68001025204 | FLUCONAZOLE 100 MG TABLET (TAB)    |    139 |   0.01 |  98.34
 800 |  00054452725 | LITHIUM CARB 300 MG TAB (TAB)      |    138 |   0.01 |  98.35
 801 |  16252061530 | ROSUVASTATIN 5 MG TAB (TAB)        |    137 |   0.01 |  98.36
 802 |  00591562105 | DIAZEPAM 2 MG TAB (TAB)            |    137 |   0.01 |  98.37
 803 |  57237004105 | PENICILLIN VK 500 MG TAB (TAB)     |    136 |   0.01 |  98.38
 804 |  00071101568 | LYRICA 100 MG CAPSULE (CAP)        |    134 |   0.01 |  98.39
 805 |  65162076810 | WARFARIN SOD 7.5 MG TAB (TAB)      |    133 |   0.01 |   98.4
 806 |  00781118101 | NADOLOL 20MG TAB (TAB)             |    132 |   0.01 |   98.4
 807 |  65162052111 | PROMETHAZINE 25 MG TAB (TAB)       |    129 |   0.01 |  98.41
 808 |  65862053650 | LEVOFLOXACIN 250 MG TAB (TAB)      |    128 |   0.01 |  98.42
 809 |  00781118201 | NADOLOL 40 MG TABLET (TAB)         |    126 |   0.01 |  98.43
 810 |  68462010810 | TOPIRAMATE 25 MG*DNC*TAB (TAB)     |    126 |   0.01 |  98.44
 811 |  00781593631 | CANDESARTAN CILEXETIL 4 MG (TAB)   |    126 |   0.01 |  98.44
 812 |  65862066430 | ARIPIPRAZOLE 15 MG TAB (TAB)       |    125 |   0.01 |  98.45
