Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 601 |  01650056015 | CITRACAL-VITD GUMMIE (ORIG)        |    140 |   0.02 |  95.67
 602 |  00378110101 | PRAZOSIN 1MG CAPSULE               |    140 |   0.02 |  95.68
 603 |  54092047612 | LIALDA 1.2 GM TABLET SA            |    140 |   0.02 |   95.7
 604 |  69387010701 | VALPROIC ACID 250 MG*DNC* C        |    140 |   0.02 |  95.72
 605 |  65862058301 | AMLODIPINE-BENAZ 5/10 CAP          |    140 |   0.02 |  95.74
 606 | #49884067801 | NIFEDIPINE ER 60MG*DNC* TAB        |    140 |   0.02 |  95.76
 607 |  00904552752 | CRANBERRY FRUIT 405 MG CAP         |    139 |   0.02 |  95.78
 608 |  65862050220 | AMOX TR-K CLV 500-125 MG TA        |    137 |   0.02 |   95.8
 609 |  00054452725 | LITHIUM CARB 300 MG TAB            |    134 |   0.02 |  95.82
 610 |  00781261305 | AMOXICILLIN 500 MG CAPSULE         |    134 |   0.02 |  95.84
 611 |  13668015490 | ESOMEPRAZOLE DR 20MG *DNC*         |    133 |   0.02 |  95.86
 612 |  65649030302 | XIFAXAN 550 MG TABLET              |    132 |   0.02 |  95.88
 613 |  42192033101 | NP THYROID 90 MG TABLET            |    128 |   0.02 |  95.89
 614 |  16252061830 | ROSUVASTATIN 40 MG TAB             |    126 |   0.02 |  95.91
 615 |  65862053750 | LEVOFLOXACIN 500 MG TAB            |    122 |   0.02 |  95.93
 616 |  60505253006 | ZIPRASIDONE 60 MG CAP              |    121 |   0.02 |  95.95
 617 |  74026187756 | AREDIUM TAB                        |    120 |   0.02 |  95.96
 618 |  59676057101 | INTELENCE 200MG*DNC*(ORIG)         |    120 |   0.02 |  95.98
 619 |  43547033003 | IRBESARTAN-HCTZ 150-12.5 MG        |    120 |   0.02 |     96
 620 |  65649010302 | APRISO ER 0.375GM *DNC* CAP        |    120 |   0.02 |  96.01
 621 |  44946101003 | FLUORIDE 1MG  CHEW TAB(orig        |    120 |   0.02 |  96.03
 622 |  00536104610 | SODIUM BICARB 325MG  *DNC*         |    120 |   0.02 |  96.05
 623 |  65862021105 | MINOCYCLINE 100 MG*DNC* CAP        |    120 |   0.02 |  96.06
 624 |  00591533501 | TRIHEXYPHENIDYL 2 MG TAB           |    120 |   0.02 |  96.08
 625 |  00006022761 | ISENTRESS 400 MG TAB (ORIG)        |    120 |   0.02 |   96.1
 626 |  00378119001 | GUANFACINE 2 MG TABLET             |    120 |   0.02 |  96.11
 627 |  65862066630 | ARIPIPRAZOLE 30 MG TAB             |    120 |   0.02 |  96.13
 628 |  64679092303 | ENALAPRIL 2.5 MG TAB               |    119 |   0.02 |  96.15
 629 |  57664011688 | VERAPAMIL ER 120 MG*DNC* TA        |    118 |   0.02 |  96.16
 630 |  00054455015 | METHOTREXATE 2.5 MG TAB            |    118 |   0.02 |  96.18
 631 |  33342007510 | VALSARTAN-HCTZ 160-12.5 MG         |    118 |   0.02 |   96.2
 632 |  00378116001 | GUANFACINE 1 MG TAB                |    117 |   0.02 |  96.21
 633 |  01650054099 | CITRACAL + D SLOW RELEASE T        |    116 |   0.02 |  96.23
 634 |  31284353430 | PHILLIPS COLON HEALTH CAPS         |    116 |   0.02 |  96.25
 635 |  00832030400 | CHLORPROMAZINE 200 MG TAB          |    116 |   0.02 |  96.26
 636 |  31722027090 | QUINAPRIL 40 MG TAB                |    116 |   0.02 |  96.28
 637 |  65162054510 | PRIMIDONE 250 MG TABLET            |    116 |   0.02 |  96.29
 638 |  03076800967 | CALCIUM 1200/ D1000IU SFGL*        |    116 |   0.02 |  96.31
 639 |  68682070530 | DILTIAZEM ER 180 MG TAB *DN        |    116 |   0.02 |  96.33
 640 |  51991079306 | RIVASTIGMINE 1.5 MG CAP            |    116 |   0.02 |  96.34
 641 |  62175012937 | ISOSORBIDE MN ER120MG *DNC         |    116 |   0.02 |  96.36
 642 |  65862058401 | AMLODIPINE/BENAZ 5/20 CAP          |    116 |   0.02 |  96.38
 643 |  16729007801 | CARB-LEVO ER 25-100*DNC*TAB        |    116 |   0.02 |  96.39
 644 |  00245010811 | FERR SULF EC 325 MG TAB(DNC        |    116 |   0.02 |  96.41
 645 |  00310075290 | CRESTOR 20MG TABLET                |    114 |   0.02 |  96.42
 646 |  68180051902 | LISINOPRIL-HCTZ 20-12.5 TAB        |    114 |   0.02 |  96.44
 647 |  50458058030 | XARELTO 10 MG TAB                  |    114 |   0.02 |  96.46
 648 |  65162075210 | BENAZEPRIL HCL 10 MG TABLET        |    114 |   0.02 |  96.47
 649 |  76439036490 | VIRT-VITE TABLET                   |    114 |   0.02 |  96.49
 650 |  68546022956 | AZILECT 1 MG TABLET                |    114 |   0.02 |   96.5
 651 |  00186504031 | NEXIUM 40 MG CAP *DNC*             |    114 |   0.02 |  96.52
 652 |  00093220305 | METOCLOPRAMIDE 10 MG TAB           |    112 |   0.02 |  96.54
 653 |  54629403960 | CALCIUM CITRATE+D 250-100          |    112 |   0.02 |  96.55
 654 |  60505009300 | DOXAZOSIN MES 1 MG TAB             |    112 |   0.02 |  96.57
 655 |  68180052002 | LISINOPRIL-HCTZ 20-25 MG TA        |    112 |   0.02 |  96.58
 656 |  53489038601 | MINOXIDIL 2.5 MG TABLET            |    112 |   0.02 |   96.6
 657 |  49884005601 | IMIPRAMINE HCL 50 MG TAB           |    112 |   0.02 |  96.61
 658 |  63402030430 | LATUDA 40 MG TAB                   |    112 |   0.02 |  96.63
 659 |  13668027105 | CARBAMAZEpine CHEW 100MG           |    112 |   0.02 |  96.65
 660 |  75834002001 | VITAMIN D3 50000 UNITS CAP         |    112 |   0.02 |  96.66
 661 |  00832048030 | EPLERENONE 25 MG TABLET            |    112 |   0.02 |  96.68
 662 |  57664065588 | PINDOLOL 5 MG TABLET               |    112 |   0.02 |  96.69
 663 |  00591058201 | PROPAFENONE HCL 150 MG TAB         |    112 |   0.02 |  96.71
 664 |  68180011807 | LEVETIRACETAM ER 750 MG TAB        |    112 |   0.02 |  96.72
 665 |  00378061201 | THIORIDAZINE 10 MG TABLET          |    112 |   0.02 |  96.74
 666 |  57664074788 | REPAGLINIDE 2 MG TAB               |    112 |   0.02 |  96.76
 667 |  00185014501 | NABUMETONE 500 MG TAB              |    112 |   0.02 |  96.77
 668 |  74312004349 | CRANBERRY 4200 MG+VIT CAPS         |    112 |   0.02 |  96.79
 669 |  00143117301 | CAPTOPRIL 50 MG TABLET             |    112 |   0.02 |   96.8
 670 |  00185111160 | BUPropION  SR 200 MG TAB*DN        |    112 |   0.02 |  96.82
 671 |  00054252625 | LITHIUM CARB 150 MG CAP            |    112 |   0.02 |  96.83
 672 |  00185013001 | BUMETANIDE 2 MG TAB                |    112 |   0.02 |  96.85
 673 |  68462018905 | NAPROXEN 375 MG TAB                |    112 |   0.02 |  96.87
 674 |  00781564101 | CARB-LEVO-ENTA 125MG               |    112 |   0.02 |  96.88
 675 |  00054001025 | FLECAINIDE 50 MG TAB               |    112 |   0.02 |   96.9
 676 |  68382048428 | MESALAMINE 800 MG DR TAB           |    112 |   0.02 |  96.91
 677 |  00603506221 | PERPHENAZINE 8 MG TAB              |    112 |   0.02 |  96.93
 678 |  51991079606 | RIVASTIGMINE 6 MG CAPSULE          |    112 |   0.02 |  96.94
 679 |  00781149668 | AZITHROMYCIN 250 MG UD TAB         |    108 |   0.02 |  96.96
 680 |  65862001801 | CEPHALEXIN 250 MG CAP              |    105 |   0.01 |  96.97
 681 |  31722020090 | FOSINOPRIL 10 MG TAB               |    105 |   0.01 |  96.99
 682 |  03076864427 | OMEGA 3-6-9 SOFTGEL*CP*            |    102 |   0.01 |     97
 683 |  00527179105 | FLUPHENAZINE 10 MG TAB             |    102 |   0.01 |  97.02
 684 |  00071041724 | NITROSTAT 0.3MG*DNC* TAB SL        |    100 |   0.01 |  97.03
 685 |  76653601976 | MAGNESIUM CITRATE 200MG(ORI        |    100 |   0.01 |  97.04
 686 |  73373900117 | L METHIONINE 500MG CAP(ORIG        |    100 |   0.01 |  97.06
 687 |  50580049660 | TYLENOL 325 MG TAB                 |    100 |   0.01 |  97.07
 688 |  59762501401 | SPIRONOLACT/HCTZ 25/25 TAB         |     98 |   0.01 |  97.09
 689 |  00591390087 | MEMANTINE 5-10 MG TITRATION        |     98 |   0.01 |   97.1
 690 |  42192032901 | NP THYROID 30 MG TABLET            |     98 |   0.01 |  97.11
 691 |  11845053301 | ACIDOPHILUS-PECTIN CAPSULE         |     97 |   0.01 |  97.13
 692 |  68001025204 | FLUCONAZOLE 100 MG TABLET          |     96 |   0.01 |  97.14
 693 |  00310028360 | SEROQUEL XR 300 MG  *DNC*TA        |     95 |   0.01 |  97.15
 694 |  00185064910 | DIPHENHYdramine 50 MG CAPS         |     94 |   0.01 |  97.17
 695 |  00378617301 | METOLAZONE 5 MG TABLET             |     93 |   0.01 |  97.18
 696 |  00904634952 | RANITIDINE 75 MG TAB               |     92 |   0.01 |  97.19
 697 |  00904052660 | VITAMIN C 500 MG CHEW TAB          |     92 |   0.01 |  97.21
 698 |  43292055540 | B COMPLEX OPT 100 TABLET           |     91 |   0.01 |  97.22
 699 |  55253060130 | TIAGABINE HCL 4 MG TAB             |     90 |   0.01 |  97.23
 700 |  13668009190 | PRAMIPEX 0.125MG TAB               |     90 |   0.01 |  97.24
 701 |  24208043262 | PRESERVISION AREDS TABLET          |     90 |   0.01 |  97.26
 702 |  68462010810 | TOPIRAMATE 25 MG*DNC*TAB           |     90 |   0.01 |  97.27
 703 |  00904062960 | NIACIN 250 MG TR CAP               |     90 |   0.01 |  97.28
 704 |  00378073401 | FLUOXETINE 10MG*DNC* TAB           |     90 |   0.01 |  97.29
 705 |  53451010101 | HORIZANT ER 600MG (ORIG)           |     90 |   0.01 |  97.31
 706 |  00781148601 | AMITRIPTYLINE  10 MG TAB           |     90 |   0.01 |  97.32
 707 |  54092025490 | FOSRENOL 1000 MG CHEW(ORIG         |     90 |   0.01 |  97.33
 708 |  00067434730 | SLOW FE 142 MG*DNC*(UD)            |     90 |   0.01 |  97.34
 709 |  00056047492 | SUSTIVA 200MG CAP                  |     90 |   0.01 |  97.36
 710 |  65862058701 | AMLODIPINE-BENAZ 10-40MG CA        |     90 |   0.01 |  97.37
 711 |  50383017290 | LEVOCARNITINE 330 MG TABLET        |     90 |   0.01 |  97.38
 712 |  50580072824 | ZYRTEC-D TABLET (UD)*DNC*          |     90 |   0.01 |   97.4
 713 |  00536375505 | DOCUSATE CALC 240 MG CAP           |     90 |   0.01 |  97.41
 714 |  00002512330 | EFFIENT 10 MG(ORIG)                |     90 |   0.01 |  97.42
 715 |  00071101568 | LYRICA 100 MG CAPSULE              |     90 |   0.01 |  97.43
 716 |  00603506321 | PERPHENAZINE 16 MG TAB             |     90 |   0.01 |  97.45
 717 |  51660014290 | VALSARTAN 160 MG TAB(ORIG)         |     90 |   0.01 |  97.46
 718 |  51991079506 | RIVASTIGMINE 4.5 MG CAPSULE        |     88 |   0.01 |  97.47
 719 |  51991081390 | FOLTANX TABLET                     |     88 |   0.01 |  97.48
 720 |  43199001101 | HYOSCYAMINE 0.125MG SL*DNC*        |     88 |   0.01 |   97.5
 721 |  00008121130 | PRISTIQ 50 MG TAB *DNC*            |     88 |   0.01 |  97.51
 722 |  09044023960 | MAGNESIUM OXIDE 500MG TABS         |     88 |   0.01 |  97.52
 723 |  00574022001 | LIOTHYRONINE SOD 5 MCG TAB         |     88 |   0.01 |  97.53
 724 |  68001021300 | LOVASTATIN 10 MG TAB               |     88 |   0.01 |  97.54
 725 |  00115053301 | FENOFIBRATE 200 MG CAPSULE         |     88 |   0.01 |  97.56
 726 |  00310028460 | SEROQUEL XR 400 MG  *DNC*TA        |     88 |   0.01 |  97.57
 727 |  66536002561 | VITAMIN K2 100MCG CAP              |     86 |   0.01 |  97.58
 728 |  00456122830 | NAMZARIC 28 MG-10 MG CAP           |     86 |   0.01 |  97.59
 729 |  00904421813 | VITAMIN B-12 250 MCG TABLET        |     86 |   0.01 |  97.61
 730 |  00536106401 | DOCUSATE SODIUM 250 MG CAP         |     86 |   0.01 |  97.62
 731 |  00904434260 | NIACIN TR 500 MG*DNC*TAB           |     86 |   0.01 |  97.63
 732 |  62559015801 | FLUVOXAMINE MALEATE 25 MG T        |     86 |   0.01 |  97.64
 733 |  00310009530 | DALIRESP 500 MCG TABLET            |     86 |   0.01 |  97.65
 734 |  00527105001 | ACETAzolamide 250 MG TAB           |     84 |   0.01 |  97.67
 735 |  00378312501 | DOXEPIN 25 MG CAPSULE              |     84 |   0.01 |  97.68
 736 |  42865030002 | ZENPEP DR 5000 UNITS CAPSU         |     84 |   0.01 |  97.69
 737 |  00527179001 | FLUPHENAZINE 5 MG TAB              |     84 |   0.01 |   97.7
 738 |  00394025009 | GLUCOSAMINE 500 MG TAB             |     84 |   0.01 |  97.71
 739 |  68682010110 | PENTOXIFYLLINE 400MG*DNC*TA        |     84 |   0.01 |  97.72
 740 |  00378230201 | PRAZOSIN 2MG CAPSULE               |     84 |   0.01 |  97.74
 741 |  45802032530 | GUAIFENESIN ER 1200 MG*UD          |     84 |   0.01 |  97.75
 742 |  16729003410 | LETROZOLE 2.5 MG TAB               |     84 |   0.01 |  97.76
 743 |  51991077133 | LANSOPRAZOLE DR15MG  *DNC*C        |     84 |   0.01 |  97.77
 744 |  59762010401 | SULFASALAZINE EC DR 500MG*D        |     84 |   0.01 |  97.78
 745 |  00032120607 | CREON DR 6000 UNIT*DNC* CA         |     84 |   0.01 |  97.79
 746 |  60505311203 | OLANZAPINE 7.5 MG TAB              |     84 |   0.01 |  97.81
 747 |  00456140230 | BYSTOLIC 2.5 MG TABLET             |     84 |   0.01 |  97.82
 748 |  34601709660 | FEOSOL 45 MG CARBONYL IRON         |     84 |   0.01 |  97.83
 749 |  00536102410 | CALCIUM CARBONATE 648 MG TA        |     84 |   0.01 |  97.84
 750 |  51672400105 | NORTRIPTYLINE HCL 10 MG CAP        |     84 |   0.01 |  97.85
 751 |  00904522452 | LACTASE 3000IU CAP                 |     84 |   0.01 |  97.87
 752 |  49884021102 | PROPAFENONE HCL SR 425 MG C        |     84 |   0.01 |  97.88
 753 |  68682040910 | CHLORDIAZEPOX-CLIDINIUM            |     84 |   0.01 |  97.89
 754 |  68001018705 | QUINAPRIL 20 MG TAB                |     84 |   0.01 |   97.9
 755 |  65162037310 | OXYBUTYNIN ER15MG*DNC* TAB         |     84 |   0.01 |  97.91
 756 |  51991081701 | PROPRANOLOL ER 60 MG *DNC*         |     84 |   0.01 |  97.92
 757 |  00054011413 | VALACYCLOVIR 500MG      TAB        |     84 |   0.01 |  97.94
 758 |  63402030230 | LATUDA 20 MG TABLET                |     84 |   0.01 |  97.95
 759 |  00378425001 | DOXEPIN 50 MG CAPSULE              |     83 |   0.01 |  97.96
 760 |  23155001701 | TETRACYCLINE 250 MG CAPSULE        |     80 |   0.01 |  97.97
 761 |  49884008701 | DEXAMETHASONE 4 MG TAB             |     78 |   0.01 |  97.98
 762 |  00143211250 | DOXYCYCLINE HYC 100 MG TAB         |     76 |   0.01 |  97.99
 763 |  64764017590 | DEXILANT DR 60MG CAPSULE *D        |     74 |   0.01 |     98
 764 |  00904319160 | ZINC 50 MG GLUCONATE  TAB          |     74 |   0.01 |  98.01
 765 |  00603221421 | AMITRIPTYLINE 50 MG TAB            |     74 |   0.01 |  98.02
 766 |  16252061530 | ROSUVASTATIN 5 MG TAB              |     73 |   0.01 |  98.03
 767 |  65162066910 | ACEBUTOLOL 200 MG CAPSULE          |     72 |   0.01 |  98.04
 768 |  11845013665 | LUTEIN 6 MG SOFTGEL                |     72 |   0.01 |  98.05
 769 |  43547026810 | ROPINIROLE HCL 0.25MG TAB          |     72 |   0.01 |  98.06
 770 |  00310075590 | CRESTOR 5 MG TAB                   |     72 |   0.01 |  98.07
 771 |  49884083209 | DILTIAZEM CAP 300 MG CD *DN        |     72 |   0.01 |  98.08
 772 |  10370019005 | GLIPIZide ER 5 MG *DNC*TAB         |     72 |   0.01 |  98.09
 773 |  40985022408 | LUTEIN 10 MG TABLET                |     70 |   0.01 |   98.1
 774 |  00054458127 | MERCAPTOPURINE 50 MG TAB           |     70 |   0.01 |  98.11
 775 |  04746904472 | ALPHA LIPOIC ACID 600MG CAP        |     70 |   0.01 |  98.12
 776 |  16729002015 | PIOGLITAZONE 15 MG TAB             |     70 |   0.01 |  98.13
 777 |  00536478701 | B-COMPLEX SOFTGEL CAPS             |     70 |   0.01 |  98.14
 778 |  24385046678 | FIBER THERAPY 500 MG CAPLET        |     67 |   0.01 |  98.15
 779 |  55513007330 | SENSIPAR 30 MG*DNC* TAB            |     64 |   0.01 |  98.16
 780 |  33342012110 | SILDENAFIL 20 MG  *DNC*TAB         |     64 |   0.01 |  98.17
 781 |  65862053650 | LEVOFLOXACIN 250 MG TAB            |     63 |   0.01 |  98.18
 782 |  65862070020 | CEFUROXIME AXETIL 500MG *DN        |     62 |   0.01 |  98.19
 783 |  31191709502 | THERAGRAN-M PREMIER 50 PLUS        |     61 |   0.01 |   98.2
 784 |  64980017303 | FOLITAB 500 CAPLET                 |     61 |   0.01 |   98.2
 785 |  67253046010 | GLYBURide MICRO 1.5 MG TAB         |     60 |   0.01 |  98.21
 786 |  00115052201 | FENOFIBRATE 134 MG CAPSULE         |     60 |   0.01 |  98.22
 787 |  07431217243 | GINKGO BILOBA 30 MG CAP            |     60 |   0.01 |  98.23
 788 |  16729002115 | PIOGLITAZONE 30 MG TAB             |     60 |   0.01 |  98.24
 789 |  00603255321 | BUTALBITAL/CAFF/APAP/COD CP        |     60 |   0.01 |  98.25
 790 |  49884040191 | RISPERIDONE ODT 2MG *DNC           |     60 |   0.01 |  98.26
 791 |  59762374202 | MEDROXYPROGESterone 10 MG T        |     60 |   0.01 |  98.26
 792 |  00115441101 | DANTROLENE SODIUM 25 MG CAP        |     60 |   0.01 |  98.27
 793 |  00904603652 | CALCIUM 500+ D400 CHEW TAB         |     60 |   0.01 |  98.28
 794 |  59746038306 | TERAZOSIN 1 MG CAP                 |     60 |   0.01 |  98.29
 795 |  61958070101 | TRUVADA (ORIG)                     |     60 |   0.01 |   98.3
 796 |  74312441905 | SAW PALMETO 450                    |     60 |   0.01 |  98.31
 797 |  68382034606 | DONEPEZIL ODT 5 MG  TAB *DN        |     60 |   0.01 |  98.31
 798 |  00071101668 | LYRICA 150 MG CAPSULE              |     60 |   0.01 |  98.32
 799 |  68180041006 | IRBESARTAN 75 MG TAB               |     60 |   0.01 |  98.33
 800 |  00185002201 | ORPHENADRINE100MG*DNC* SA T        |     60 |   0.01 |  98.34
 801 |  76653602603 | UBIQUINOL 50 MG (ORIG)             |     60 |   0.01 |  98.35
 802 |  00003362412 | REYATAZ 150MG CAP(ORIG)            |     60 |   0.01 |  98.36
 803 |  00069024230 | TOVIAZ ER 4 MG *DNC*TAB            |     60 |   0.01 |  98.36
 804 |  50532011510 | HYOSCYAMINE ER 0.375MG*DNC         |     60 |   0.01 |  98.37
 805 |  00143176901 | ISOSORBIDE DN 5 MG TAB             |     60 |   0.01 |  98.38
 806 |  59746011306 | PROCHLORPERAZINE 5 MG TAB          |     60 |   0.01 |  98.39
 807 |  00131247735 | VIMPAT 50 MG TAB                   |     60 |   0.01 |   98.4
 808 |  76280084221 | CRANACTIN AF CRANBERRY EXTR        |     60 |   0.01 |  98.41
 809 |  16500007909 | FLINTSTONES  W/IRON CHEW TA        |     60 |   0.01 |  98.41
 810 |  87651030152 | AZO STANDARD 95MG (ORIG)           |     60 |   0.01 |  98.42
 811 |  65162032109 | NIACIN ER 500 MG*DNC* TAB          |     60 |   0.01 |  98.43
 812 |  76439036090 | L-METHYL-MC TABLET                 |     60 |   0.01 |  98.44
 813 |  60505014502 | OMEPRAZOLE DR10MG*DNC* CAPS        |     60 |   0.01 |  98.45
 814 |  00527131801 | TERBUTALINE SULF 2.5MG TAB         |     60 |   0.01 |  98.46
 815 |  51991033106 | NEVIRAPINE 200 MG  (ORIG)          |     60 |   0.01 |  98.47
 816 |  16500008619 | FLINTSTONES EXTRA C TAB CHE        |     60 |   0.01 |  98.47
 817 |  00378862877 | FENOFIBRATE 67MG CAP               |     60 |   0.01 |  98.48
 818 |  51991018142 | FERROCITE TAB (UD)                 |     60 |   0.01 |  98.49
 819 |  00078048515 | TEKTURNA 150 MG TAB (ORIG)         |     60 |   0.01 |   98.5
 820 |  00093440401 | CLOZAPINE 50MG TABLET              |     60 |   0.01 |  98.51
 821 |  69543010730 | DESLORATADINE 5 MG TAB             |     60 |   0.01 |  98.52
 822 |  00143991901 | GLYBURide MICRO 3 MG TABLET        |     58 |   0.01 |  98.52
 823 |  16500053503 | CITRACAL PETITES                   |     58 |   0.01 |  98.53
 824 |  65597010730 | BENICAR HCT 40-25 MG TABLET        |     58 |   0.01 |  98.54
 825 |  54629085401 | MAGNESIUM 300 MG CAP               |     58 |   0.01 |  98.55
 826 |  00065804053 | ICAPS TABLET W/LUTEIN              |     58 |   0.01 |  98.56
 827 |  21245565093 | VITAMIN K2 100MCG TAB              |     58 |   0.01 |  98.56
 828 |  00074455290 | SYNTHROID 50 MCG TAB               |     58 |   0.01 |  98.57
 829 |  59746038410 | TERAZOSIN 2 MG CAP                 |     58 |   0.01 |  98.58
 830 |  68180011707 | LEVETIRACETAM ER 500MG*DNC*        |     58 |   0.01 |  98.59
 831 |  68462023401 | FELODIPINE ER 5 MG *DNC*TAB        |     58 |   0.01 |   98.6
 832 |  64764091830 | ULORIC 40 MG TABLET                |     58 |   0.01 |   98.6
 833 |  66582031331 | VYTORIN 10-40 MG TAB               |     58 |   0.01 |  98.61
 834 |  00904272752 | STRESS FORMULA WITH ZINC TA        |     56 |   0.01 |  98.62
 835 |  31722020901 | TERBINAFINE HCL 250MG*DNC*         |     56 |   0.01 |  98.63
 836 |  52544015130 | RAPAFLO 4 MG CAPSULE               |     56 |   0.01 |  98.64
 837 |  54629061500 | MELATONIN 5 MG  SBL                |     56 |   0.01 |  98.64
 838 |  64980016301 | BETHANECHOL 50 MG TAB              |     56 |   0.01 |  98.65
 839 |  68040060616 | LIMBREL500 CAPSULE                 |     56 |   0.01 |  98.66
 840 |  50111046901 | PROPRANOLOL 40 MG TAB              |     56 |   0.01 |  98.67
 841 |  31722053201 | TORSEMIDE 100MG TABLET             |     56 |   0.01 |  98.68
 842 |  60505252806 | ZIPRASIDONE 20MG CAPS              |     56 |   0.01 |  98.68
 843 |  00781118201 | NADOLOL 40 MG TAB                  |     56 |   0.01 |  98.69
 844 |  00054026225 | CALCIUM GLUC 500 MG TAB            |     56 |   0.01 |   98.7
 845 |  00591247260 | TAMOXIFEN 10 MG TAB                |     56 |   0.01 |  98.71
 846 |  00527131501 | RIFAMPIN 300 MG CAPSULE            |     56 |   0.01 |  98.71
 847 |  31722052901 | TORSEMIDE 5 MG TABLET              |     56 |   0.01 |  98.72
 848 |  64980010401 | PHOSPHA 250 NEUTRAL TABLET         |     56 |   0.01 |  98.73
 849 |  00591067601 | DICLOFENAC ER100MG*DNC* TA         |     56 |   0.01 |  98.74
 850 |  00456342133 | NAMENDA XR21 MG*DNC*CAP            |     56 |   0.01 |  98.75
 851 |  00781520492 | LOSARTAN HCTZ 100/12.5MG TA        |     56 |   0.01 |  98.75
 852 |  00904640360 | FERATE FERROUS GLUCO 27 MG         |     56 |   0.01 |  98.76
 853 |  65862008201 | GLYBURide-METFOR 5/500 MG          |     56 |   0.01 |  98.77
 854 |  00093075601 | PIROXICAM 10MG CAP*DNC*            |     56 |   0.01 |  98.78
 855 |  68462025601 | ROPINIROLE HCL 2MG  TAB            |     56 |   0.01 |  98.79
 856 |  65597010690 | BENICAR HCT 40-12.5 MG TAB         |     56 |   0.01 |  98.79
 857 |  00904640270 | BREWER'S YEAST TAB                 |     56 |   0.01 |   98.8
 858 |  00832030300 | CHLORproMAZINE 100 MG TAB          |     56 |   0.01 |  98.81
 859 |  23594050501 | MILLIPRED 5 MG TAB                 |     56 |   0.01 |  98.82
 860 |  00904316360 | LECITHIN 1200MG(19GR) CAPS         |     56 |   0.01 |  98.82
 861 |  64764017130 | DEXILANT DR 30 MG CAP *DNC*        |     56 |   0.01 |  98.83
 862 |  00093205005 | TOLTERODINE ER 2MG*DNC* CAP        |     56 |   0.01 |  98.84
 863 |  00378104901 | DOXEPIN 10 MG CAPSULE              |     56 |   0.01 |  98.85
 864 |  53746017901 | METFORMIN ER 750 MG TABLET         |     56 |   0.01 |  98.86
 865 |  00603577021 | SOTALOL 120 MG TABLET              |     56 |   0.01 |  98.86
 866 |  00603577121 | SOTALOL 160 MG TAB                 |     56 |   0.01 |  98.87
 867 |  52937000120 | VASCEPA 1 GM CAPSULE               |     56 |   0.01 |  98.88
 868 |  00904422560 | COD LIVER OIL GEL CAP              |     56 |   0.01 |  98.89
 869 |  00054002821 | CILOSTAZOL 50 MG TABLET            |     56 |   0.01 |   98.9
 870 |  00591578201 | ATENOLOL/CHLORTHAL 50/25           |     56 |   0.01 |   98.9
 871 |  68180028101 | ETHAMBUTOL HCL 400 MG TAB          |     56 |   0.01 |  98.91
 872 |  00555901658 | SPRINTEC 28 DAY TABLET             |     56 |   0.01 |  98.92
 873 |  00093739398 | NIACIN ER 750 MG TAB*DNC*          |     56 |   0.01 |  98.93
 874 |  00555901858 | TRI-SPRINTEC TABLET                |     56 |   0.01 |  98.93
 875 |  00310610530 | ONGLYZA 5 MG TABLET                |     56 |   0.01 |  98.94
 876 |  68180031406 | IMIPRAMINE PAM 75 MG               |     56 |   0.01 |  98.95
 877 |  00904208560 | VITAMIN A 10000IU CAP              |     56 |   0.01 |  98.96
 878 |  66758018001 | KLOR-CON M15 TABLET                |     56 |   0.01 |  98.97
 879 |  57664039288 | VENLAFAXINE HCL 25 MG TAB          |     56 |   0.01 |  98.97
 880 |  00054418125 | DEXAMETHASONE 1 MG TABLET          |     56 |   0.01 |  98.98
 881 |  00536467801 | VITAMIN B-1 50 MG TABLET           |     56 |   0.01 |  98.99
 882 |  00603580121 | SULFAZINE 500 MG *DNC* TABL        |     56 |   0.01 |     99
 883 |  00591231519 | VALSARTAN-HCTZ 80-12.5 MG T        |     56 |   0.01 |     99
 884 |  00536718601 | SEA-OMEGA3 ( FISH OIL1200)*        |     56 |   0.01 |  99.01
 885 |  00456114030 | VIIBRYD 40MG TAB                   |     56 |   0.01 |  99.02
 886 |  63402030830 | LATUDA 80MG TAB                    |     56 |   0.01 |  99.03
 887 |  63402031230 | LATUDA 120 MG TABLET               |     56 |   0.01 |  99.04
 888 |  00781149001 | AMITRIPTYLINE 100 MG TA            |     56 |   0.01 |  99.04
 889 |  13668009590 | PRAMIPEXOLE 1.5 MG TAB             |     56 |   0.01 |  99.05
 890 |  00378612001 | DILTIAZEM ER120 MGCAP*DNC*1        |     56 |   0.01 |  99.06
 891 |  43547033103 | IRBESARTAN-HCTZ 300-12.5 MG        |     56 |   0.01 |  99.07
 892 |  00005555623 | CALTRATE/ D  PLUS MINERAL T        |     56 |   0.01 |  99.08
 893 |  00904262160 | CHILD CHEW MULTIVITAMIN TAB        |     56 |   0.01 |  99.08
 894 |  50458054160 | INVOKAMET 50-1000 MG TAB           |     56 |   0.01 |  99.09
 895 |  67618010760 | SLOW-MAG TAB -71.5 MG (ORIG        |     56 |   0.01 |   99.1
 896 |  49884056111 | LAMOTRIGINE ER 25 MG TABLET        |     56 |   0.01 |  99.11
 897 |  59762285801 | EXEMESTANE 25 MG TAB               |     56 |   0.01 |  99.11
 898 |  31722026890 | QUINAPRIL 10 MG TAB                |     56 |   0.01 |  99.12
 899 |  00228285311 | GUANFACINE HCL ER 3 MG TABL        |     56 |   0.01 |  99.13
