Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 601 |  60505009300 | DOXAZOSIN MES 1 MG TAB             |    112 |   0.02 |  96.92
 602 |  53489038601 | MINOXIDIL 2.5 MG TABLET            |    112 |   0.02 |  96.94
 603 |  57664065588 | PINDOLOL 5 MG TABLET               |    112 |   0.02 |  96.95
 604 |  74312004349 | CRANBERRY 4200 MG+VIT CAPS         |    112 |   0.02 |  96.97
 605 |  68180011807 | LEVETIRACETAM ER 750 MG TAB        |    112 |   0.02 |  96.99
 606 |  68180052002 | LISINOPRIL-HCTZ 20-25 MG TA        |    112 |   0.02 |     97
 607 |  00185013001 | BUMETANIDE 2 MG TAB                |    112 |   0.02 |  97.02
 608 |  13668027105 | CARBAMAZEpine CHEW 100MG           |    112 |   0.02 |  97.04
 609 |  68462018905 | NAPROXEN 375 MG TAB                |    112 |   0.02 |  97.06
 610 |  00185111160 | BUPropION  SR 200 MG TAB*DN        |    112 |   0.02 |  97.07
 611 |  75834002001 | VITAMIN D3 50000 UNITS CAP         |    112 |   0.02 |  97.09
 612 |  00781149668 | AZITHROMYCIN 250 MG UD TAB         |    108 |   0.02 |  97.11
 613 |  31722020090 | FOSINOPRIL 10 MG TAB               |    105 |   0.02 |  97.12
 614 |  65862001801 | CEPHALEXIN 250 MG CAP              |    105 |   0.02 |  97.14
 615 |  00527179105 | FLUPHENAZINE 10 MG TAB             |    102 |   0.02 |  97.15
 616 |  76653601976 | MAGNESIUM CITRATE 200MG(ORI        |    100 |   0.02 |  97.17
 617 |  50580049660 | TYLENOL 325 MG TAB                 |    100 |   0.02 |  97.18
 618 |  73373900117 | L METHIONINE 500MG CAP(ORIG        |    100 |   0.02 |   97.2
 619 |  59762501401 | SPIRONOLACT/HCTZ 25/25 TAB         |     98 |   0.01 |  97.21
 620 |  00591390087 | MEMANTINE 5-10 MG TITRATION        |     98 |   0.01 |  97.23
 621 |  42192032901 | NP THYROID 30 MG TABLET            |     98 |   0.01 |  97.24
 622 |  11845053301 | ACIDOPHILUS-PECTIN CAPSULE         |     97 |   0.01 |  97.26
 623 |  68001025204 | FLUCONAZOLE 100 MG TABLET          |     96 |   0.01 |  97.27
 624 |  00310028360 | SEROQUEL XR 300 MG  *DNC*TA        |     95 |   0.01 |  97.29
 625 |  00185064910 | DIPHENHYdramine 50 MG CAPS         |     94 |   0.01 |   97.3
 626 |  00378617301 | METOLAZONE 5 MG TABLET             |     93 |   0.01 |  97.32
 627 |  00904634952 | RANITIDINE 75 MG TAB               |     92 |   0.01 |  97.33
 628 |  00904052660 | VITAMIN C 500 MG CHEW TAB          |     92 |   0.01 |  97.34
 629 |  43292055540 | B COMPLEX OPT 100 TABLET           |     91 |   0.01 |  97.36
 630 |  00536375505 | DOCUSATE CALC 240 MG CAP           |     90 |   0.01 |  97.37
 631 |  68462010810 | TOPIRAMATE 25 MG*DNC*TAB           |     90 |   0.01 |  97.39
 632 |  00904062960 | NIACIN 250 MG TR CAP               |     90 |   0.01 |   97.4
 633 |  50580072824 | ZYRTEC-D TABLET (UD)*DNC*          |     90 |   0.01 |  97.41
 634 |  51660014290 | VALSARTAN 160 MG TAB(ORIG)         |     90 |   0.01 |  97.43
 635 |  54092025490 | FOSRENOL 1000 MG CHEW(ORIG         |     90 |   0.01 |  97.44
 636 |  00781148601 | AMITRIPTYLINE  10 MG TAB           |     90 |   0.01 |  97.46
 637 |  50383017290 | LEVOCARNITINE 330 MG TABLET        |     90 |   0.01 |  97.47
 638 |  24208043262 | PRESERVISION AREDS TABLET          |     90 |   0.01 |  97.48
 639 |  13668009190 | PRAMIPEX 0.125MG TAB               |     90 |   0.01 |   97.5
 640 |  00603506321 | PERPHENAZINE 16 MG TAB             |     90 |   0.01 |  97.51
 641 |  00378073401 | FLUOXETINE 10MG*DNC* TAB           |     90 |   0.01 |  97.52
 642 |  55253060130 | TIAGABINE HCL 4 MG TAB             |     90 |   0.01 |  97.54
 643 |  53451010101 | HORIZANT ER 600MG (ORIG)           |     90 |   0.01 |  97.55
 644 |  65862058701 | AMLODIPINE-BENAZ 10-40MG CA        |     90 |   0.01 |  97.57
 645 |  00115053301 | FENOFIBRATE 200 MG CAPSULE         |     88 |   0.01 |  97.58
 646 |  68001021300 | LOVASTATIN 10 MG TAB               |     88 |   0.01 |  97.59
 647 |  43199001101 | HYOSCYAMINE 0.125MG SL*DNC*        |     88 |   0.01 |  97.61
 648 |  51991079506 | RIVASTIGMINE 4.5 MG CAPSULE        |     88 |   0.01 |  97.62
 649 |  00310028460 | SEROQUEL XR 400 MG  *DNC*TA        |     88 |   0.01 |  97.63
 650 |  51991081390 | FOLTANX TABLET                     |     88 |   0.01 |  97.65
 651 |  00574022001 | LIOTHYRONINE SOD 5 MCG TAB         |     88 |   0.01 |  97.66
 652 |  00904421813 | VITAMIN B-12 250 MCG TABLET        |     86 |   0.01 |  97.67
 653 |  00536106401 | DOCUSATE SODIUM 250 MG CAP         |     86 |   0.01 |  97.69
 654 |  62559015801 | FLUVOXAMINE MALEATE 25 MG T        |     86 |   0.01 |   97.7
 655 |  00456122830 | NAMZARIC 28 MG-10 MG CAP           |     86 |   0.01 |  97.71
 656 |  00904434260 | NIACIN TR 500 MG*DNC*TAB           |     86 |   0.01 |  97.72
 657 |  66536002561 | VITAMIN K2 100MCG CAP              |     86 |   0.01 |  97.74
 658 |  00310009530 | DALIRESP 500 MCG TABLET            |     86 |   0.01 |  97.75
 659 |  00394025009 | GLUCOSAMINE 500 MG TAB             |     84 |   0.01 |  97.76
 660 |  51991077133 | LANSOPRAZOLE DR15MG  *DNC*C        |     84 |   0.01 |  97.78
 661 |  68682010110 | PENTOXIFYLLINE 400MG*DNC*TA        |     84 |   0.01 |  97.79
 662 |  45802032530 | GUAIFENESIN ER 1200 MG*UD          |     84 |   0.01 |   97.8
 663 |  16729003410 | LETROZOLE 2.5 MG TAB               |     84 |   0.01 |  97.82
 664 |  42865030002 | ZENPEP DR 5000 UNITS CAPSU         |     84 |   0.01 |  97.83
 665 |  00527105001 | ACETAzolamide 250 MG TAB           |     84 |   0.01 |  97.84
 666 |  59762010401 | SULFASALAZINE EC DR 500MG*D        |     84 |   0.01 |  97.85
 667 |  00378312501 | DOXEPIN 25 MG CAPSULE              |     84 |   0.01 |  97.87
 668 |  00378230201 | PRAZOSIN 2MG CAPSULE               |     84 |   0.01 |  97.88
 669 |  60505311203 | OLANZAPINE 7.5 MG TAB              |     84 |   0.01 |  97.89
 670 |  51672400105 | NORTRIPTYLINE HCL 10 MG CAP        |     84 |   0.01 |  97.91
 671 |  68682040910 | CHLORDIAZEPOX-CLIDINIUM            |     84 |   0.01 |  97.92
 672 |  00527179001 | FLUPHENAZINE 5 MG TAB              |     84 |   0.01 |  97.93
 673 |  63402030230 | LATUDA 20 MG TABLET                |     84 |   0.01 |  97.94
 674 |  00904522452 | LACTASE 3000IU CAP                 |     84 |   0.01 |  97.96
 675 |  00536102410 | CALCIUM CARBONATE 648 MG TA        |     84 |   0.01 |  97.97
 676 |  00456140230 | BYSTOLIC 2.5 MG TABLET             |     84 |   0.01 |  97.98
 677 |  65162037310 | OXYBUTYNIN ER15MG*DNC* TAB         |     84 |   0.01 |  97.99
 678 |  34601709660 | FEOSOL 45 MG CARBONYL IRON         |     84 |   0.01 |  98.01
 679 |  68001018705 | QUINAPRIL 20 MG TAB                |     84 |   0.01 |  98.02
 680 |  49884021102 | PROPAFENONE HCL SR 425 MG C        |     84 |   0.01 |  98.03
 681 |  51991081701 | PROPRANOLOL ER 60 MG *DNC*         |     84 |   0.01 |  98.05
 682 |  00378425001 | DOXEPIN 50 MG CAPSULE              |     83 |   0.01 |  98.06
 683 |  23155001701 | TETRACYCLINE 250 MG CAPSULE        |     80 |   0.01 |  98.07
 684 |  49884008701 | DEXAMETHASONE 4 MG TAB             |     78 |   0.01 |  98.08
 685 |  00143211250 | DOXYCYCLINE HYC 100 MG TAB         |     76 |   0.01 |  98.09
 686 |  64764017590 | DEXILANT DR 60MG CAPSULE *D        |     74 |   0.01 |  98.11
 687 |  00904319160 | ZINC 50 MG GLUCONATE  TAB          |     74 |   0.01 |  98.12
 688 |  00603221421 | AMITRIPTYLINE 50 MG TAB            |     74 |   0.01 |  98.13
 689 |  16252061530 | ROSUVASTATIN 5 MG TAB              |     73 |   0.01 |  98.14
 690 |  43547026810 | ROPINIROLE HCL 0.25MG TAB          |     72 |   0.01 |  98.15
 691 |  65162066910 | ACEBUTOLOL 200 MG CAPSULE          |     72 |   0.01 |  98.16
 692 |  10370019005 | GLIPIZide ER 5 MG *DNC*TAB         |     72 |   0.01 |  98.17
 693 |  00310075590 | CRESTOR 5 MG TAB                   |     72 |   0.01 |  98.18
 694 |  49884083209 | DILTIAZEM CAP 300 MG CD *DN        |     72 |   0.01 |  98.19
 695 |  11845013665 | LUTEIN 6 MG SOFTGEL                |     72 |   0.01 |  98.21
 696 |  16729002015 | PIOGLITAZONE 15 MG TAB             |     70 |   0.01 |  98.22
 697 |  40985022408 | LUTEIN 10 MG TABLET                |     70 |   0.01 |  98.23
 698 |  00536478701 | B-COMPLEX SOFTGEL CAPS             |     70 |   0.01 |  98.24
 699 |  24385046678 | FIBER THERAPY 500 MG CAPLET        |     67 |   0.01 |  98.25
 700 |  33342012110 | SILDENAFIL 20 MG  *DNC*TAB         |     64 |   0.01 |  98.26
 701 |  55513007330 | SENSIPAR 30 MG*DNC* TAB            |     64 |   0.01 |  98.27
 702 |  65862053650 | LEVOFLOXACIN 250 MG TAB            |     63 |   0.01 |  98.28
 703 |  65862070020 | CEFUROXIME AXETIL 500MG *DN        |     62 |   0.01 |  98.29
 704 |  31191709502 | THERAGRAN-M PREMIER 50 PLUS        |     61 |   0.01 |   98.3
 705 |  64980017303 | FOLITAB 500 CAPLET                 |     61 |   0.01 |  98.31
 706 |  00115441101 | DANTROLENE SODIUM 25 MG CAP        |     60 |   0.01 |  98.31
 707 |  67253046010 | GLYBURide MICRO 1.5 MG TAB         |     60 |   0.01 |  98.32
 708 |  51991018142 | FERROCITE TAB (UD)                 |     60 |   0.01 |  98.33
 709 |  61958070101 | TRUVADA (ORIG)                     |     60 |   0.01 |  98.34
 710 |  69543010730 | DESLORATADINE 5 MG TAB             |     60 |   0.01 |  98.35
 711 |  59746011306 | PROCHLORPERAZINE 5 MG TAB          |     60 |   0.01 |  98.36
 712 |  76439036090 | L-METHYL-MC TABLET                 |     60 |   0.01 |  98.37
 713 |  76280084221 | CRANACTIN AF CRANBERRY EXTR        |     60 |   0.01 |  98.38
 714 |  00527131801 | TERBUTALINE SULF 2.5MG TAB         |     60 |   0.01 |  98.39
 715 |  59746038306 | TERAZOSIN 1 MG CAP                 |     60 |   0.01 |   98.4
 716 |  50532011510 | HYOSCYAMINE ER 0.375MG*DNC         |     60 |   0.01 |  98.41
 717 |  16729002115 | PIOGLITAZONE 30 MG TAB             |     60 |   0.01 |  98.42
 718 |  00185002201 | ORPHENADRINE100MG*DNC* SA T        |     60 |   0.01 |  98.42
 719 |  76653602603 | UBIQUINOL 50 MG (ORIG)             |     60 |   0.01 |  98.43
 720 |  68180041006 | IRBESARTAN 75 MG TAB               |     60 |   0.01 |  98.44
 721 |  60505014502 | OMEPRAZOLE DR10MG*DNC* CAPS        |     60 |   0.01 |  98.45
 722 |  00143176901 | ISOSORBIDE DN 5 MG TAB             |     60 |   0.01 |  98.46
 723 |  59762374202 | MEDROXYPROGESterone 10 MG T        |     60 |   0.01 |  98.47
 724 |  00378862877 | FENOFIBRATE 67MG CAP               |     60 |   0.01 |  98.48
 725 |  68382034606 | DONEPEZIL ODT 5 MG  TAB *DN        |     60 |   0.01 |  98.49
 726 |  00115052201 | FENOFIBRATE 134 MG CAPSULE         |     60 |   0.01 |   98.5
 727 |  74312441905 | SAW PALMETO 450                    |     60 |   0.01 |  98.51
 728 |  87651030152 | AZO STANDARD 95MG (ORIG)           |     60 |   0.01 |  98.52
 729 |  00131247735 | VIMPAT 50 MG TAB                   |     60 |   0.01 |  98.53
 730 |  00904603652 | CALCIUM 500+ D400 CHEW TAB         |     60 |   0.01 |  98.53
 731 |  49884040191 | RISPERIDONE ODT 2MG *DNC           |     60 |   0.01 |  98.54
 732 |  51991033106 | NEVIRAPINE 200 MG  (ORIG)          |     60 |   0.01 |  98.55
 733 |  65162032109 | NIACIN ER 500 MG*DNC* TAB          |     60 |   0.01 |  98.56
 734 |  00603255321 | BUTALBITAL/CAFF/APAP/COD CP        |     60 |   0.01 |  98.57
 735 |  16500008619 | FLINTSTONES EXTRA C TAB CHE        |     60 |   0.01 |  98.58
 736 |  16500007909 | FLINTSTONES  W/IRON CHEW TA        |     60 |   0.01 |  98.59
 737 |  66582031331 | VYTORIN 10-40 MG TAB               |     58 |   0.01 |   98.6
 738 |  54629085401 | MAGNESIUM 300 MG CAP               |     58 |   0.01 |  98.61
 739 |  65597010730 | BENICAR HCT 40-25 MG TABLET        |     58 |   0.01 |  98.62
 740 |  68180011707 | LEVETIRACETAM ER 500MG*DNC*        |     58 |   0.01 |  98.62
 741 |  21245565093 | VITAMIN K2 100MCG TAB              |     58 |   0.01 |  98.63
 742 |  16500053503 | CITRACAL PETITES                   |     58 |   0.01 |  98.64
 743 |  59746038410 | TERAZOSIN 2 MG CAP                 |     58 |   0.01 |  98.65
 744 |  00143991901 | GLYBURide MICRO 3 MG TABLET        |     58 |   0.01 |  98.66
 745 |  64764091830 | ULORIC 40 MG TABLET                |     58 |   0.01 |  98.67
 746 |  68462023401 | FELODIPINE ER 5 MG *DNC*TAB        |     58 |   0.01 |  98.68
 747 |  00591231519 | VALSARTAN-HCTZ 80-12.5 MG T        |     56 |   0.01 |  98.69
 748 |  00555070102 | DEMECLOCYCLINE 150 MG TABLE        |     56 |   0.01 |   98.7
 749 |  31722020901 | TERBINAFINE HCL 250MG*DNC*         |     56 |   0.01 |   98.7
 750 |  00781149001 | AMITRIPTYLINE 100 MG TA            |     56 |   0.01 |  98.71
 751 |  63402031230 | LATUDA 120 MG TABLET               |     56 |   0.01 |  98.72
 752 |  00904422560 | COD LIVER OIL GEL CAP              |     56 |   0.01 |  98.73
 753 |  63402030830 | LATUDA 80MG TAB                    |     56 |   0.01 |  98.74
 754 |  64980016301 | BETHANECHOL 50 MG TAB              |     56 |   0.01 |  98.75
 755 |  67618010760 | SLOW-MAG TAB -71.5 MG (ORIG        |     56 |   0.01 |  98.76
 756 |  00591578201 | ATENOLOL/CHLORTHAL 50/25           |     56 |   0.01 |  98.76
 757 |  00904272752 | STRESS FORMULA WITH ZINC TA        |     56 |   0.01 |  98.77
 758 |  65862008201 | GLYBURide-METFOR 5/500 MG          |     56 |   0.01 |  98.78
 759 |  50458054160 | INVOKAMET 50-1000 MG TAB           |     56 |   0.01 |  98.79
 760 |  00591067601 | DICLOFENAC ER100MG*DNC* TA         |     56 |   0.01 |   98.8
 761 |  13668009590 | PRAMIPEXOLE 1.5 MG TAB             |     56 |   0.01 |  98.81
 762 |  00781118201 | NADOLOL 40 MG TAB                  |     56 |   0.01 |  98.82
 763 |  68462025601 | ROPINIROLE HCL 2MG  TAB            |     56 |   0.01 |  98.82
 764 |  66758018001 | KLOR-CON M15 TABLET                |     56 |   0.01 |  98.83
 765 |  00904640360 | FERATE FERROUS GLUCO 27 MG         |     56 |   0.01 |  98.84
 766 |  65597010690 | BENICAR HCT 40-12.5 MG TAB         |     56 |   0.01 |  98.85
 767 |  52937000120 | VASCEPA 1 GM CAPSULE               |     56 |   0.01 |  98.86
 768 |  00555901658 | SPRINTEC 28 DAY TABLET             |     56 |   0.01 |  98.87
 769 |  68180028101 | ETHAMBUTOL HCL 400 MG TAB          |     56 |   0.01 |  98.87
 770 |  57664039288 | VENLAFAXINE HCL 25 MG TAB          |     56 |   0.01 |  98.88
 771 |  68040060616 | LIMBREL500 CAPSULE                 |     56 |   0.01 |  98.89
 772 |  31722052901 | TORSEMIDE 5 MG TABLET              |     56 |   0.01 |   98.9
 773 |  68180031406 | IMIPRAMINE PAM 75 MG               |     56 |   0.01 |  98.91
 774 |  00378612001 | DILTIAZEM ER120 MGCAP*DNC*1        |     56 |   0.01 |  98.92
 775 |  31722053201 | TORSEMIDE 100MG TABLET             |     56 |   0.01 |  98.93
 776 |  00555901858 | TRI-SPRINTEC TABLET                |     56 |   0.01 |  98.93
 777 |  49884056111 | LAMOTRIGINE ER 25 MG TABLET        |     56 |   0.01 |  98.94
 778 |  00603580121 | SULFAZINE 500 MG *DNC* TABL        |     56 |   0.01 |  98.95
 779 |  00456342133 | NAMENDA XR21 MG*DNC*CAP            |     56 |   0.01 |  98.96
 780 |  23594050501 | MILLIPRED 5 MG TAB                 |     56 |   0.01 |  98.97
 781 |  00143117110 | CAPTOPRIL 12.5 MG TAB              |     56 |   0.01 |  98.98
 782 |  64764017130 | DEXILANT DR 30 MG CAP *DNC*        |     56 |   0.01 |  98.99
 783 |  00536718601 | SEA-OMEGA3 ( FISH OIL1200)*        |     56 |   0.01 |  98.99
 784 |  31722026890 | QUINAPRIL 10 MG TAB                |     56 |   0.01 |     99
 785 |  00527131501 | RIFAMPIN 300 MG CAPSULE            |     56 |   0.01 |  99.01
 786 |  00536467801 | VITAMIN B-1 50 MG TABLET           |     56 |   0.01 |  99.02
 787 |  54629061500 | MELATONIN 5 MG  SBL                |     56 |   0.01 |  99.03
 788 |  00456114030 | VIIBRYD 40MG TAB                   |     56 |   0.01 |  99.04
 789 |  60505252806 | ZIPRASIDONE 20MG CAPS              |     56 |   0.01 |  99.05
 790 |  00904208560 | VITAMIN A 10000IU CAP              |     56 |   0.01 |  99.05
 791 |  00310610530 | ONGLYZA 5 MG TABLET                |     56 |   0.01 |  99.06
 792 |  00591247260 | TAMOXIFEN 10 MG TAB                |     56 |   0.01 |  99.07
 793 |  53746017901 | METFORMIN ER 750 MG TABLET         |     56 |   0.01 |  99.08
 794 |  00904640270 | BREWER'S YEAST TAB                 |     56 |   0.01 |  99.09
 795 |  00378021401 | HALOPERIDOL 2 MG TABLET            |     56 |   0.01 |   99.1
 796 |  59762285801 | EXEMESTANE 25 MG TAB               |     56 |   0.01 |  99.11
 797 |  00832030300 | CHLORproMAZINE 100 MG TAB          |     56 |   0.01 |  99.11
 798 |  00904262160 | CHILD CHEW MULTIVITAMIN TAB        |     56 |   0.01 |  99.12
 799 |  00603577121 | SOTALOL 160 MG TAB                 |     56 |   0.01 |  99.13
 800 |  00228285311 | GUANFACINE HCL ER 3 MG TABL        |     56 |   0.01 |  99.14
 801 |  50111046901 | PROPRANOLOL 40 MG TAB              |     56 |   0.01 |  99.15
 802 |  00603577021 | SOTALOL 120 MG TABLET              |     56 |   0.01 |  99.16
 803 |  11845012995 | MILK THISTLE 150 MG CAP            |     56 |   0.01 |  99.17
 804 |  64980010401 | PHOSPHA 250 NEUTRAL TABLET         |     56 |   0.01 |  99.17
 805 |  00781520492 | LOSARTAN HCTZ 100/12.5MG TA        |     56 |   0.01 |  99.18
 806 |  00378104901 | DOXEPIN 10 MG CAPSULE              |     56 |   0.01 |  99.19
 807 |  00904316360 | LECITHIN 1200MG(19GR) CAPS         |     56 |   0.01 |   99.2
 808 |  52544015130 | RAPAFLO 4 MG CAPSULE               |     56 |   0.01 |  99.21
 809 |  43547033103 | IRBESARTAN-HCTZ 300-12.5 MG        |     56 |   0.01 |  99.22
 810 |  51991064501 | V-C FORTE CAPSULE                  |     56 |   0.01 |  99.23
 811 |  00456340733 | NAMENDA XR7 MG*DNC* CAP            |     53 |   0.01 |  99.23
 812 |  64764008060 | AMITIZA 8 MCG SOFTGEL *DNC*        |     52 |   0.01 |  99.24
 813 |  60505254406 | GALANTAMINE 12 MG TAB              |     51 |   0.01 |  99.25
 814 |  65162053750 | BENZONATATE 200 MG CAP *DNC        |     48 |   0.01 |  99.26
 815 |  50742019001 | CYPROHEPTADINE 4 MG TAB            |     48 |   0.01 |  99.26
 816 |  16729003001 | METHYLDOPA 250 MG TABLET           |     45 |   0.01 |  99.27
 817 |  67877048384 | TELMISARTAN 40 MG (UD)             |     44 |   0.01 |  99.28
 818 |  00378207701 | LISINOPRIL 30 MG TAB               |     44 |   0.01 |  99.28
 819 |  00536245001 | ZINC SULFATE 220(50MG) MG T        |     44 |   0.01 |  99.29
 820 |  49348012813 | FAMOTIDINE 10MG OTC  TAB           |     44 |   0.01 |   99.3
 821 |  65862053820 | LEVOFLOXACIN 750 MG TAB            |     44 |   0.01 |   99.3
 822 |  46122004075 | ALLEGRA ALLERGY 180 MG *DNC        |     43 |   0.01 |  99.31
 823 |  13811067730 | LEFLUNOMIDE 10 MG TABLET           |     42 |   0.01 |  99.32
 824 |  00310610030 | ONGLYZA 2.5 MG                     |     42 |   0.01 |  99.32
 825 |  65862017760 | CEFDINIR 300 MG CAPSULE            |     42 |   0.01 |  99.33
 826 |  11523726503 | ZEGERID OTC 20-1100 MG CAP         |     42 |   0.01 |  99.34
 827 |  57664039488 | VENLAFAXINE HCL 50 MG TAB          |     42 |   0.01 |  99.34
 828 |  60258016001 | RENA-VITE TABLET                   |     42 |   0.01 |  99.35
 829 |  92961001633 | ESTROVEN ENERGY CAP(orig)          |     40 |   0.01 |  99.36
 830 |  00573016930 | ADVIL 200 MG LIQUI-GEL CAP         |     40 |   0.01 |  99.36
 831 |  68462018805 | NAPROXEN 250 MG TAB                |     37 |   0.01 |  99.37
 832 |  00310028160 | SEROQUEL XR 150 MG TAB             |     37 |   0.01 |  99.37
 833 |  65862069920 | CEFUROXIME AXETIL 250 MG           |     34 |   0.01 |  99.38
 834 |  42799080601 | IVERMECTIN 3 MG TAB                |     33 |   0.01 |  99.38
 835 |  81506600136 | DIGESTIIVE ADVANTAGE PROBIO        |     32 |      0 |  99.39
 836 |  74300000609 | UNISOM SLEEP AID TAB 25MG (        |     32 |      0 |  99.39
 837 |  68382026606 | PARICALCITOL1 MCG*DNC*CAPS         |     32 |      0 |   99.4
 838 |  10370021901 | POTASSIUM CL ER 8MEQ CAP *D        |     31 |      0 |   99.4
 839 |  26974041080 | DIFF-STAT CAPSULE                  |     31 |      0 |  99.41
 840 |  00310075430 | CRESTOR 40MG TABLET                |     31 |      0 |  99.41
 841 |  66582031531 | VYTORIN 10-80 MG TAB               |     31 |      0 |  99.42
 842 |  68001025404 | FLUCONAZOLE 200 MG TAB             |     31 |      0 |  99.42
 843 |  00131326832 | VENLAFAXINE ER 225 MG TAB          |     31 |      0 |  99.43
 844 |  00456046101 | ARMOUR THYROID 120 MG TABLE        |     30 |      0 |  99.43
 845 |  00143314150 | DOXYCYCLINE HYC 50MG CAPS          |     30 |      0 |  99.44
 846 |  66869010490 | LIVALO 1 MG TAB                    |     30 |      0 |  99.44
 847 |  61958200201 | DESCOVY 200-25 MG TAB(ORIG)        |     30 |      0 |  99.44
 848 |  51801001230 | EFFER-K 20 MEQ TABLET EFF          |     30 |      0 |  99.45
 849 |  31604002727 | SUPER B-COMPLEX FOLIC+VIT C        |     30 |      0 |  99.45
 850 |  30768001136 | ST. JOHNS WORT 300 MG CAP          |     30 |      0 |  99.46
 851 |  64764058030 | BRINTELLIX 20 MG TAB  (ORIG        |     30 |      0 |  99.46
 852 |  61958040101 | VIREAD 300MG T (ORIG)              |     30 |      0 |  99.47
 853 |  00574014560 | TROSPIUM CHLOR 20 MG TAB           |     30 |      0 |  99.47
 854 |  00603506121 | PERPHENAZINE 4 MG TABLET           |     30 |      0 |  99.48
 855 |  64764073030 | TRINTELLIX 10 MG TAB(ORIG)         |     30 |      0 |  99.48
 856 |  68180016006 | AZITHROMYCIN 250 MG TAB            |     30 |      0 |  99.49
 857 |  50458014030 | INVOKANA 100 MG TABLET             |     30 |      0 |  99.49
 858 |  15584010101 | ATRIPLA TAB (ORIG)                 |     30 |      0 |   99.5
 859 |  00591336901 | BUTALBITAL/APAP/CAFF 50-325        |     30 |      0 |   99.5
 860 |  30768000348 | MILK THISTLE 240 MG XTRA CA        |     30 |      0 |   99.5
 861 |  00591264001 | BUTALB-ACETAMIN-CAFF 50-300        |     30 |      0 |  99.51
 862 |  52747080060 | HEMOCYTE PLUS CAPS                 |     30 |      0 |  99.51
 863 |  00591359360 | DRONABINOL 10 MG CAP *DNC*         |     30 |      0 |  99.52
 864 |  65162052111 | PROMETHAZINE 25 MG TAB             |     30 |      0 |  99.52
 865 |  00781537864 | TELMISARTAN 80 MG (UD)             |     30 |      0 |  99.53
 866 |  43292055841 | SAW PALMETTO 500 MG SOFTG          |     30 |      0 |  99.53
 867 |  49884070155 | CLOMIPHENE CIT 50MG (UD) TA        |     30 |      0 |  99.54
 868 |  00591359160 | DRONABINOL 2.5 MG CAP *DNC*        |     30 |      0 |  99.54
 869 |  00378644001 | VERAPAMIL 240 MG 24HR CAP          |     30 |      0 |  99.55
 870 |  68382007816 | FENOFIBRIC ACID DR 135MG*DN        |     30 |      0 |  99.55
 871 |  65162055310 | METAXALONE 800 MG TAB              |     30 |      0 |  99.55
 872 |  68546014256 | AZILECT 0.5 MG TABLET              |     30 |      0 |  99.56
 873 |  00603548521 | PROPRANOLOL 60 MG TAB              |     30 |      0 |  99.56
 874 |  60505265705 | TRIAMTERENE-HCTZ 75-50 MG T        |     30 |      0 |  99.57
 875 |  00904001259 | CHLORPHENIRAMINE 4 MG TAB          |     30 |      0 |  99.57
 876 |  00832030200 | CHLORproMAZINE 50 MG TABLET        |     30 |      0 |  99.58
 877 |  60569049501 | UROMAG 140 MG CAPSULE              |     30 |      0 |  99.58
 878 |  65162032309 | NIACIN ER 1000 MG*DNC* TAB         |     30 |      0 |  99.59
 879 |  00536407701 | NIACIN 500 MG SA CAP               |     30 |      0 |  99.59
 880 |  00378638001 | VERAPAMIL ER 180 MG *DNC*CA        |     30 |      0 |   99.6
 881 |  10370019105 | GLIPIZide ER 10MG *DNC*TAB         |     30 |      0 |   99.6
 882 |  30768000651 | VITAMIN D3 400IU+ VIT A 700        |     30 |      0 |  99.61
 883 |  00591569401 | MINOCYCLINE 50 MG*DNC* CAP         |     30 |      0 |  99.61
 884 |  00228249710 | NIFEDIPINE 10 MG*DNC* CAP          |     30 |      0 |  99.61
 885 |  13811053990 | FOLIVANE-PLUS CAPSULE              |     30 |      0 |  99.62
 886 |  49884027711 | OLANZAPINE/FLUOX 3/25MG*DNC        |     30 |      0 |  99.62
 887 |  64125013401 | IMIPRAMINE HCL 25 MG TAB           |     30 |      0 |  99.63
 888 |  54505033310 | HYDROCORTISONE 20MG TAB            |     30 |      0 |  99.63
 889 |  00603350816 | POTASSIUM CL 25 MEQ TAB EFF        |     30 |      0 |  99.64
 890 |  65862002306 | MIRTAZAPINE 45MG ODT TAB           |     30 |      0 |  99.64
 891 |  55111012960 | RANITIDINE 150 MG CAPSULE          |     30 |      0 |  99.65
 892 |  76439030810 | HYOSCYAMINE SULF 0.125 MG T        |     30 |      0 |  99.65
 893 |  00574022201 | LIOTHYRONINE SOD 25 MCG TAB        |     30 |      0 |  99.66
 894 |  00555070284 | DEMECLOCYCLINE 300 MG TAB          |     30 |      0 |  99.66
 895 |  00904198380 | ACETAMINOPHEN 500MG CAPLET         |     30 |      0 |  99.66
 896 |  00456111030 | VIIBRYD 10 MG TABLET               |     30 |      0 |  99.67
 897 |  76439035890 | L-METHYLFOLATE CALCIUM 15MG        |     30 |      0 |  99.67
 898 |  61958060101 | EMTRIVA 200 MG CAP (ORIG)          |     30 |      0 |  99.68
 899 |  00904557252 | SIMETHICONE CAPS 180MG             |     30 |      0 |  99.68
 900 |  65162076810 | WARFARIN SOD 7.5 MG TAB            |     30 |      0 |  99.69
 901 |  43547027909 | IRBESARTAN 300 MG TAB              |     30 |      0 |  99.69
 902 |  65862058201 | AMLODIPINE-BENZ 2.5-10MG           |     30 |      0 |   99.7
