Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 602 |  01650056015 | CITRACAL-VITD GUMMIE (ORIG)        |    140 |   0.02 |   95.7
 603 |  00603374128 | FUROSEMIDE 80MG TAB                |    140 |   0.02 |  95.72
 604 |  65862058301 | AMLODIPINE-BENAZ 5/10 CAP          |    140 |   0.02 |  95.74
 605 |  00378110101 | PRAZOSIN 1MG CAPSULE               |    140 |   0.02 |  95.76
 606 |  00904552752 | CRANBERRY FRUIT 405 MG CAP         |    139 |   0.02 |  95.78
 607 |  65862050220 | AMOX TR-K CLV 500-125 MG TA        |    137 |   0.02 |   95.8
 608 |  00054452725 | LITHIUM CARB 300 MG TAB            |    134 |   0.02 |  95.82
 609 |  00781261305 | AMOXICILLIN 500 MG CAPSULE         |    134 |   0.02 |  95.84
 610 |  13668015490 | ESOMEPRAZOLE DR 20MG *DNC*         |    133 |   0.02 |  95.86
 611 |  65649030302 | XIFAXAN 550 MG TABLET              |    132 |   0.02 |  95.88
 612 |  42192033101 | NP THYROID 90 MG TABLET            |    128 |   0.02 |  95.89
 613 |  16252061830 | ROSUVASTATIN 40 MG TAB             |    126 |   0.02 |  95.91
 614 |  65862053750 | LEVOFLOXACIN 500 MG TAB            |    122 |   0.02 |  95.93
 615 |  60505253006 | ZIPRASIDONE 60 MG CAP              |    121 |   0.02 |  95.95
 616 |  65862021105 | MINOCYCLINE 100 MG*DNC* CAP        |    120 |   0.02 |  95.96
 617 |  00591533501 | TRIHEXYPHENIDYL 2 MG TAB           |    120 |   0.02 |  95.98
 618 |  74026187756 | AREDIUM TAB                        |    120 |   0.02 |     96
 619 |  59676057101 | INTELENCE 200MG*DNC*(ORIG)         |    120 |   0.02 |  96.01
 620 |  65649010302 | APRISO ER 0.375GM *DNC* CAP        |    120 |   0.02 |  96.03
 621 |  00378119001 | GUANFACINE 2 MG TABLET             |    120 |   0.02 |  96.05
 622 |  00536104610 | SODIUM BICARB 325MG  *DNC*         |    120 |   0.02 |  96.06
 623 |  43547033003 | IRBESARTAN-HCTZ 150-12.5 MG        |    120 |   0.02 |  96.08
 624 |  65862066630 | ARIPIPRAZOLE 30 MG TAB             |    120 |   0.02 |   96.1
 625 |  44946101003 | FLUORIDE 1MG  CHEW TAB(orig        |    120 |   0.02 |  96.11
 626 |  00006022761 | ISENTRESS 400 MG TAB (ORIG)        |    120 |   0.02 |  96.13
 627 |  64679092303 | ENALAPRIL 2.5 MG TAB               |    119 |   0.02 |  96.15
 628 |  57664011688 | VERAPAMIL ER 120 MG*DNC* TA        |    118 |   0.02 |  96.16
 629 |  00054455015 | METHOTREXATE 2.5 MG TAB            |    118 |   0.02 |  96.18
 630 |  33342007510 | VALSARTAN-HCTZ 160-12.5 MG         |    118 |   0.02 |   96.2
 631 |  00378116001 | GUANFACINE 1 MG TAB                |    117 |   0.02 |  96.21
 632 |  00832030400 | CHLORPROMAZINE 200 MG TAB          |    116 |   0.02 |  96.23
 633 |  01650054099 | CITRACAL + D SLOW RELEASE T        |    116 |   0.02 |  96.25
 634 |  31284353430 | PHILLIPS COLON HEALTH CAPS         |    116 |   0.02 |  96.26
 635 |  62175012937 | ISOSORBIDE MN ER120MG *DNC         |    116 |   0.02 |  96.28
 636 |  51991079306 | RIVASTIGMINE 1.5 MG CAP            |    116 |   0.02 |  96.29
 637 |  00245010811 | FERR SULF EC 325 MG TAB(DNC        |    116 |   0.02 |  96.31
 638 |  65162054510 | PRIMIDONE 250 MG TABLET            |    116 |   0.02 |  96.33
 639 |  68682070530 | DILTIAZEM ER 180 MG TAB *DN        |    116 |   0.02 |  96.34
 640 |  03076800967 | CALCIUM 1200/ D1000IU SFGL*        |    116 |   0.02 |  96.36
 641 |  31722027090 | QUINAPRIL 40 MG TAB                |    116 |   0.02 |  96.37
 642 |  16729007801 | CARB-LEVO ER 25-100*DNC*TAB        |    116 |   0.02 |  96.39
 643 |  65862058401 | AMLODIPINE/BENAZ 5/20 CAP          |    116 |   0.02 |  96.41
 644 |  65162075210 | BENAZEPRIL HCL 10 MG TABLET        |    114 |   0.02 |  96.42
 645 |  50458058030 | XARELTO 10 MG TAB                  |    114 |   0.02 |  96.44
 646 |  00310075290 | CRESTOR 20MG TABLET                |    114 |   0.02 |  96.46
 647 |  00186504031 | NEXIUM 40 MG CAP *DNC*             |    114 |   0.02 |  96.47
 648 |  68546022956 | AZILECT 1 MG TABLET                |    114 |   0.02 |  96.49
 649 |  68180051902 | LISINOPRIL-HCTZ 20-12.5 TAB        |    114 |   0.02 |   96.5
 650 |  76439036490 | VIRT-VITE TABLET                   |    114 |   0.02 |  96.52
 651 |  00832048030 | EPLERENONE 25 MG TABLET            |    112 |   0.02 |  96.53
 652 |  68382048428 | MESALAMINE 800 MG DR TAB           |    112 |   0.02 |  96.55
 653 |  00603506221 | PERPHENAZINE 8 MG TAB              |    112 |   0.02 |  96.57
 654 |  54629403960 | CALCIUM CITRATE+D 250-100          |    112 |   0.02 |  96.58
 655 |  00185111160 | BUPropION  SR 200 MG TAB*DN        |    112 |   0.02 |   96.6
 656 |  51991079606 | RIVASTIGMINE 6 MG CAPSULE          |    112 |   0.02 |  96.61
 657 |  13668027105 | CARBAMAZEpine CHEW 100MG           |    112 |   0.02 |  96.63
 658 |  57664074788 | REPAGLINIDE 2 MG TAB               |    112 |   0.02 |  96.64
 659 |  53489038601 | MINOXIDIL 2.5 MG TABLET            |    112 |   0.02 |  96.66
 660 |  68180052002 | LISINOPRIL-HCTZ 20-25 MG TA        |    112 |   0.02 |  96.68
 661 |  00093220305 | METOCLOPRAMIDE 10 MG TAB           |    112 |   0.02 |  96.69
 662 |  00185014501 | NABUMETONE 500 MG TAB              |    112 |   0.02 |  96.71
 663 |  68180011807 | LEVETIRACETAM ER 750 MG TAB        |    112 |   0.02 |  96.72
 664 |  68462018905 | NAPROXEN 375 MG TAB                |    112 |   0.02 |  96.74
 665 |  75834002001 | VITAMIN D3 50000 UNITS CAP         |    112 |   0.02 |  96.75
 666 |  00781564101 | CARB-LEVO-ENTA 125MG               |    112 |   0.02 |  96.77
 667 |  00378061201 | THIORIDAZINE 10 MG TABLET          |    112 |   0.02 |  96.79
 668 |  00591058201 | PROPAFENONE HCL 150 MG TAB         |    112 |   0.02 |   96.8
 669 |  49884005601 | IMIPRAMINE HCL 50 MG TAB           |    112 |   0.02 |  96.82
 670 |  00185013001 | BUMETANIDE 2 MG TAB                |    112 |   0.02 |  96.83
 671 |  63402030430 | LATUDA 40 MG TAB                   |    112 |   0.02 |  96.85
 672 |  00054001025 | FLECAINIDE 50 MG TAB               |    112 |   0.02 |  96.86
 673 |  00054252625 | LITHIUM CARB 150 MG CAP            |    112 |   0.02 |  96.88
 674 |  57664065588 | PINDOLOL 5 MG TABLET               |    112 |   0.02 |   96.9
 675 |  00143117301 | CAPTOPRIL 50 MG TABLET             |    112 |   0.02 |  96.91
 676 |  74312004349 | CRANBERRY 4200 MG+VIT CAPS         |    112 |   0.02 |  96.93
 677 |  60505009300 | DOXAZOSIN MES 1 MG TAB             |    112 |   0.02 |  96.94
 678 |  00781149668 | AZITHROMYCIN 250 MG UD TAB         |    108 |   0.02 |  96.96
 679 |  31722020090 | FOSINOPRIL 10 MG TAB               |    105 |   0.01 |  96.97
 680 |  65862001801 | CEPHALEXIN 250 MG CAP              |    105 |   0.01 |  96.99
 681 |  03076864427 | OMEGA 3-6-9 SOFTGEL*CP*            |    102 |   0.01 |     97
 682 |  00527179105 | FLUPHENAZINE 10 MG TAB             |    102 |   0.01 |  97.02
 683 |  76653601976 | MAGNESIUM CITRATE 200MG(ORI        |    100 |   0.01 |  97.03
 684 |  73373900117 | L METHIONINE 500MG CAP(ORIG        |    100 |   0.01 |  97.04
 685 |  50580049660 | TYLENOL 325 MG TAB                 |    100 |   0.01 |  97.06
 686 |  00071041724 | NITROSTAT 0.3MG*DNC* TAB SL        |    100 |   0.01 |  97.07
 687 |  59762501401 | SPIRONOLACT/HCTZ 25/25 TAB         |     98 |   0.01 |  97.09
 688 |  42192032901 | NP THYROID 30 MG TABLET            |     98 |   0.01 |   97.1
 689 |  00591390087 | MEMANTINE 5-10 MG TITRATION        |     98 |   0.01 |  97.11
 690 |  11845053301 | ACIDOPHILUS-PECTIN CAPSULE         |     97 |   0.01 |  97.13
 691 |  68001025204 | FLUCONAZOLE 100 MG TABLET          |     96 |   0.01 |  97.14
 692 |  00310028360 | SEROQUEL XR 300 MG  *DNC*TA        |     95 |   0.01 |  97.15
 693 |  00185064910 | DIPHENHYdramine 50 MG CAPS         |     94 |   0.01 |  97.17
 694 |  00378617301 | METOLAZONE 5 MG TABLET             |     93 |   0.01 |  97.18
 695 |  00904634952 | RANITIDINE 75 MG TAB               |     92 |   0.01 |  97.19
 696 |  00904052660 | VITAMIN C 500 MG CHEW TAB          |     92 |   0.01 |  97.21
 697 |  43292055540 | B COMPLEX OPT 100 TABLET           |     91 |   0.01 |  97.22
 698 |  68462010810 | TOPIRAMATE 25 MG*DNC*TAB           |     90 |   0.01 |  97.23
 699 |  54092025490 | FOSRENOL 1000 MG CHEW(ORIG         |     90 |   0.01 |  97.24
 700 |  53451010101 | HORIZANT ER 600MG (ORIG)           |     90 |   0.01 |  97.26
 701 |  00536375505 | DOCUSATE CALC 240 MG CAP           |     90 |   0.01 |  97.27
 702 |  00904062960 | NIACIN 250 MG TR CAP               |     90 |   0.01 |  97.28
 703 |  00067434730 | SLOW FE 142 MG*DNC*(UD)            |     90 |   0.01 |  97.29
 704 |  00071101568 | LYRICA 100 MG CAPSULE              |     90 |   0.01 |  97.31
 705 |  13668009190 | PRAMIPEX 0.125MG TAB               |     90 |   0.01 |  97.32
 706 |  55253060130 | TIAGABINE HCL 4 MG TAB             |     90 |   0.01 |  97.33
 707 |  00378073401 | FLUOXETINE 10MG*DNC* TAB           |     90 |   0.01 |  97.34
 708 |  00056047492 | SUSTIVA 200MG CAP                  |     90 |   0.01 |  97.36
 709 |  51660014290 | VALSARTAN 160 MG TAB(ORIG)         |     90 |   0.01 |  97.37
 710 |  50580072824 | ZYRTEC-D TABLET (UD)*DNC*          |     90 |   0.01 |  97.38
 711 |  24208043262 | PRESERVISION AREDS TABLET          |     90 |   0.01 |  97.39
 712 |  65862058701 | AMLODIPINE-BENAZ 10-40MG CA        |     90 |   0.01 |  97.41
 713 |  50383017290 | LEVOCARNITINE 330 MG TABLET        |     90 |   0.01 |  97.42
 714 |  00002512330 | EFFIENT 10 MG(ORIG)                |     90 |   0.01 |  97.43
 715 |  00781148601 | AMITRIPTYLINE  10 MG TAB           |     90 |   0.01 |  97.45
 716 |  00603506321 | PERPHENAZINE 16 MG TAB             |     90 |   0.01 |  97.46
 717 |  00310028460 | SEROQUEL XR 400 MG  *DNC*TA        |     88 |   0.01 |  97.47
 718 |  00008121130 | PRISTIQ 50 MG TAB *DNC*            |     88 |   0.01 |  97.48
 719 |  09044023960 | MAGNESIUM OXIDE 500MG TABS         |     88 |   0.01 |  97.49
 720 |  43199001101 | HYOSCYAMINE 0.125MG SL*DNC*        |     88 |   0.01 |  97.51
 721 |  51991079506 | RIVASTIGMINE 4.5 MG CAPSULE        |     88 |   0.01 |  97.52
 722 |  51991081390 | FOLTANX TABLET                     |     88 |   0.01 |  97.53
 723 |  00115053301 | FENOFIBRATE 200 MG CAPSULE         |     88 |   0.01 |  97.54
 724 |  00574022001 | LIOTHYRONINE SOD 5 MCG TAB         |     88 |   0.01 |  97.56
 725 |  68001021300 | LOVASTATIN 10 MG TAB               |     88 |   0.01 |  97.57
 726 |  00310009530 | DALIRESP 500 MCG TABLET            |     86 |   0.01 |  97.58
 727 |  00456122830 | NAMZARIC 28 MG-10 MG CAP           |     86 |   0.01 |  97.59
 728 |  00904434260 | NIACIN TR 500 MG*DNC*TAB           |     86 |   0.01 |   97.6
 729 |  00536106401 | DOCUSATE SODIUM 250 MG CAP         |     86 |   0.01 |  97.62
 730 |  00904421813 | VITAMIN B-12 250 MCG TABLET        |     86 |   0.01 |  97.63
 731 |  66536002561 | VITAMIN K2 100MCG CAP              |     86 |   0.01 |  97.64
 732 |  62559015801 | FLUVOXAMINE MALEATE 25 MG T        |     86 |   0.01 |  97.65
 733 |  00536102410 | CALCIUM CARBONATE 648 MG TA        |     84 |   0.01 |  97.66
 734 |  00456140230 | BYSTOLIC 2.5 MG TABLET             |     84 |   0.01 |  97.68
 735 |  00378312501 | DOXEPIN 25 MG CAPSULE              |     84 |   0.01 |  97.69
 736 |  51991077133 | LANSOPRAZOLE DR15MG  *DNC*C        |     84 |   0.01 |   97.7
 737 |  00054011413 | VALACYCLOVIR 500MG      TAB        |     84 |   0.01 |  97.71
 738 |  68682010110 | PENTOXIFYLLINE 400MG*DNC*TA        |     84 |   0.01 |  97.72
 739 |  00378230201 | PRAZOSIN 2MG CAPSULE               |     84 |   0.01 |  97.74
 740 |  00527105001 | ACETAzolamide 250 MG TAB           |     84 |   0.01 |  97.75
 741 |  00527179001 | FLUPHENAZINE 5 MG TAB              |     84 |   0.01 |  97.76
 742 |  63402030230 | LATUDA 20 MG TABLET                |     84 |   0.01 |  97.77
 743 |  68001018705 | QUINAPRIL 20 MG TAB                |     84 |   0.01 |  97.78
 744 |  51672400105 | NORTRIPTYLINE HCL 10 MG CAP        |     84 |   0.01 |  97.79
 745 |  68682040910 | CHLORDIAZEPOX-CLIDINIUM            |     84 |   0.01 |  97.81
 746 |  00032120607 | CREON DR 6000 UNIT*DNC* CA         |     84 |   0.01 |  97.82
 747 |  34601709660 | FEOSOL 45 MG CARBONYL IRON         |     84 |   0.01 |  97.83
 748 |  00394025009 | GLUCOSAMINE 500 MG TAB             |     84 |   0.01 |  97.84
 749 |  51991081701 | PROPRANOLOL ER 60 MG *DNC*         |     84 |   0.01 |  97.85
 750 |  60505311203 | OLANZAPINE 7.5 MG TAB              |     84 |   0.01 |  97.86
 751 |  59762010401 | SULFASALAZINE EC DR 500MG*D        |     84 |   0.01 |  97.88
 752 |  00904522452 | LACTASE 3000IU CAP                 |     84 |   0.01 |  97.89
 753 |  49884021102 | PROPAFENONE HCL SR 425 MG C        |     84 |   0.01 |   97.9
 754 |  16729003410 | LETROZOLE 2.5 MG TAB               |     84 |   0.01 |  97.91
 755 |  45802032530 | GUAIFENESIN ER 1200 MG*UD          |     84 |   0.01 |  97.92
 756 |  42865030002 | ZENPEP DR 5000 UNITS CAPSU         |     84 |   0.01 |  97.94
 757 |  65162037310 | OXYBUTYNIN ER15MG*DNC* TAB         |     84 |   0.01 |  97.95
 758 |  00378425001 | DOXEPIN 50 MG CAPSULE              |     83 |   0.01 |  97.96
 759 |  23155001701 | TETRACYCLINE 250 MG CAPSULE        |     80 |   0.01 |  97.97
 760 |  49884008701 | DEXAMETHASONE 4 MG TAB             |     78 |   0.01 |  97.98
 761 |  00143211250 | DOXYCYCLINE HYC 100 MG TAB         |     76 |   0.01 |  97.99
 762 |  00603221421 | AMITRIPTYLINE 50 MG TAB            |     74 |   0.01 |     98
 763 |  00904319160 | ZINC 50 MG GLUCONATE  TAB          |     74 |   0.01 |  98.01
 764 |  64764017590 | DEXILANT DR 60MG CAPSULE *D        |     74 |   0.01 |  98.02
 765 |  16252061530 | ROSUVASTATIN 5 MG TAB              |     73 |   0.01 |  98.03
 766 |  65162066910 | ACEBUTOLOL 200 MG CAPSULE          |     72 |   0.01 |  98.04
 767 |  00310075590 | CRESTOR 5 MG TAB                   |     72 |   0.01 |  98.05
 768 |  10370019005 | GLIPIZide ER 5 MG *DNC*TAB         |     72 |   0.01 |  98.06
 769 |  11845013665 | LUTEIN 6 MG SOFTGEL                |     72 |   0.01 |  98.07
 770 |  43547026810 | ROPINIROLE HCL 0.25MG TAB          |     72 |   0.01 |  98.08
 771 |  49884083209 | DILTIAZEM CAP 300 MG CD *DN        |     72 |   0.01 |  98.09
 772 |  00536478701 | B-COMPLEX SOFTGEL CAPS             |     70 |   0.01 |   98.1
 773 |  00054458127 | MERCAPTOPURINE 50 MG TAB           |     70 |   0.01 |  98.11
 774 |  16729002015 | PIOGLITAZONE 15 MG TAB             |     70 |   0.01 |  98.12
 775 |  40985022408 | LUTEIN 10 MG TABLET                |     70 |   0.01 |  98.13
 776 |  04746904472 | ALPHA LIPOIC ACID 600MG CAP        |     70 |   0.01 |  98.14
 777 |  24385046678 | FIBER THERAPY 500 MG CAPLET        |     67 |   0.01 |  98.15
 778 |  55513007330 | SENSIPAR 30 MG*DNC* TAB            |     64 |   0.01 |  98.16
 779 |  33342012110 | SILDENAFIL 20 MG  *DNC*TAB         |     64 |   0.01 |  98.17
 780 |  65862053650 | LEVOFLOXACIN 250 MG TAB            |     63 |   0.01 |  98.18
 781 |  65862070020 | CEFUROXIME AXETIL 500MG *DN        |     62 |   0.01 |  98.19
 782 |  31191709502 | THERAGRAN-M PREMIER 50 PLUS        |     61 |   0.01 |   98.2
 783 |  64980017303 | FOLITAB 500 CAPLET                 |     61 |   0.01 |   98.2
 784 |  51991018142 | FERROCITE TAB (UD)                 |     60 |   0.01 |  98.21
 785 |  00527131801 | TERBUTALINE SULF 2.5MG TAB         |     60 |   0.01 |  98.22
 786 |  00378862877 | FENOFIBRATE 67MG CAP               |     60 |   0.01 |  98.23
 787 |  68382034606 | DONEPEZIL ODT 5 MG  TAB *DN        |     60 |   0.01 |  98.24
 788 |  51991033106 | NEVIRAPINE 200 MG  (ORIG)          |     60 |   0.01 |  98.25
 789 |  50532011510 | HYOSCYAMINE ER 0.375MG*DNC         |     60 |   0.01 |  98.25
 790 |  00904603652 | CALCIUM 500+ D400 CHEW TAB         |     60 |   0.01 |  98.26
 791 |  00071101668 | LYRICA 150 MG CAPSULE              |     60 |   0.01 |  98.27
 792 |  00093440401 | CLOZAPINE 50MG TABLET              |     60 |   0.01 |  98.28
 793 |  16729002115 | PIOGLITAZONE 30 MG TAB             |     60 |   0.01 |  98.29
 794 |  00143176901 | ISOSORBIDE DN 5 MG TAB             |     60 |   0.01 |   98.3
 795 |  07431217243 | GINKGO BILOBA 30 MG CAP            |     60 |   0.01 |   98.3
 796 |  76439036090 | L-METHYL-MC TABLET                 |     60 |   0.01 |  98.31
 797 |  00115441101 | DANTROLENE SODIUM 25 MG CAP        |     60 |   0.01 |  98.32
 798 |  67253046010 | GLYBURide MICRO 1.5 MG TAB         |     60 |   0.01 |  98.33
 799 |  00078048515 | TEKTURNA 150 MG TAB (ORIG)         |     60 |   0.01 |  98.34
 800 |  49884040191 | RISPERIDONE ODT 2MG *DNC           |     60 |   0.01 |  98.35
 801 |  00115052201 | FENOFIBRATE 134 MG CAPSULE         |     60 |   0.01 |  98.36
 802 |  16500008619 | FLINTSTONES EXTRA C TAB CHE        |     60 |   0.01 |  98.36
 803 |  00069024230 | TOVIAZ ER 4 MG *DNC*TAB            |     60 |   0.01 |  98.37
 804 |  00131247735 | VIMPAT 50 MG TAB                   |     60 |   0.01 |  98.38
 805 |  59746011306 | PROCHLORPERAZINE 5 MG TAB          |     60 |   0.01 |  98.39
 806 |  16500007909 | FLINTSTONES  W/IRON CHEW TA        |     60 |   0.01 |   98.4
 807 |  76280084221 | CRANACTIN AF CRANBERRY EXTR        |     60 |   0.01 |  98.41
 808 |  65162032109 | NIACIN ER 500 MG*DNC* TAB          |     60 |   0.01 |  98.41
 809 |  00603255321 | BUTALBITAL/CAFF/APAP/COD CP        |     60 |   0.01 |  98.42
 810 |  60505014502 | OMEPRAZOLE DR10MG*DNC* CAPS        |     60 |   0.01 |  98.43
 811 |  59746038306 | TERAZOSIN 1 MG CAP                 |     60 |   0.01 |  98.44
 812 |  68180041006 | IRBESARTAN 75 MG TAB               |     60 |   0.01 |  98.45
 813 |  61958070101 | TRUVADA (ORIG)                     |     60 |   0.01 |  98.46
 814 |  00185002201 | ORPHENADRINE100MG*DNC* SA T        |     60 |   0.01 |  98.46
 815 |  76653602603 | UBIQUINOL 50 MG (ORIG)             |     60 |   0.01 |  98.47
 816 |  59762374202 | MEDROXYPROGESterone 10 MG T        |     60 |   0.01 |  98.48
 817 |  69543010730 | DESLORATADINE 5 MG TAB             |     60 |   0.01 |  98.49
 818 |  00003362412 | REYATAZ 150MG CAP(ORIG)            |     60 |   0.01 |   98.5
 819 |  74312441905 | SAW PALMETO 450                    |     60 |   0.01 |  98.51
 820 |  87651030152 | AZO STANDARD 95MG (ORIG)           |     60 |   0.01 |  98.52
 821 |  00074455290 | SYNTHROID 50 MCG TAB               |     58 |   0.01 |  98.52
 822 |  59746038410 | TERAZOSIN 2 MG CAP                 |     58 |   0.01 |  98.53
 823 |  00143991901 | GLYBURide MICRO 3 MG TABLET        |     58 |   0.01 |  98.54
 824 |  64764091830 | ULORIC 40 MG TABLET                |     58 |   0.01 |  98.55
 825 |  68180011707 | LEVETIRACETAM ER 500MG*DNC*        |     58 |   0.01 |  98.56
 826 |  68462023401 | FELODIPINE ER 5 MG *DNC*TAB        |     58 |   0.01 |  98.56
 827 |  00065804053 | ICAPS TABLET W/LUTEIN              |     58 |   0.01 |  98.57
 828 |  16500053503 | CITRACAL PETITES                   |     58 |   0.01 |  98.58
 829 |  65597010730 | BENICAR HCT 40-25 MG TABLET        |     58 |   0.01 |  98.59
 830 |  66582031331 | VYTORIN 10-40 MG TAB               |     58 |   0.01 |   98.6
 831 |  54629085401 | MAGNESIUM 300 MG CAP               |     58 |   0.01 |   98.6
 832 |  21245565093 | VITAMIN K2 100MCG TAB              |     58 |   0.01 |  98.61
 833 |  64980010401 | PHOSPHA 250 NEUTRAL TABLET         |     56 |   0.01 |  98.62
 834 |  00591578201 | ATENOLOL/CHLORTHAL 50/25           |     56 |   0.01 |  98.63
 835 |  60505252806 | ZIPRASIDONE 20MG CAPS              |     56 |   0.01 |  98.64
 836 |  00904640360 | FERATE FERROUS GLUCO 27 MG         |     56 |   0.01 |  98.64
 837 |  23594050501 | MILLIPRED 5 MG TAB                 |     56 |   0.01 |  98.65
 838 |  00456342133 | NAMENDA XR21 MG*DNC*CAP            |     56 |   0.01 |  98.66
 839 |  64764017130 | DEXILANT DR 30 MG CAP *DNC*        |     56 |   0.01 |  98.67
 840 |  00781118201 | NADOLOL 40 MG TAB                  |     56 |   0.01 |  98.68
 841 |  53746017901 | METFORMIN ER 750 MG TABLET         |     56 |   0.01 |  98.68
 842 |  00378021401 | HALOPERIDOL 2 MG TABLET            |     56 |   0.01 |  98.69
 843 |  00093205005 | TOLTERODINE ER 2MG*DNC* CAP        |     56 |   0.01 |   98.7
 844 |  50111046901 | PROPRANOLOL 40 MG TAB              |     56 |   0.01 |  98.71
 845 |  43547033103 | IRBESARTAN-HCTZ 300-12.5 MG        |     56 |   0.01 |  98.71
 846 |  00904640270 | BREWER'S YEAST TAB                 |     56 |   0.01 |  98.72
 847 |  31722026890 | QUINAPRIL 10 MG TAB                |     56 |   0.01 |  98.73
 848 |  00832030300 | CHLORproMAZINE 100 MG TAB          |     56 |   0.01 |  98.74
 849 |  31722052901 | TORSEMIDE 5 MG TABLET              |     56 |   0.01 |  98.75
 850 |  65597010690 | BENICAR HCT 40-12.5 MG TAB         |     56 |   0.01 |  98.75
 851 |  31722020901 | TERBINAFINE HCL 250MG*DNC*         |     56 |   0.01 |  98.76
 852 |  54629061500 | MELATONIN 5 MG  SBL                |     56 |   0.01 |  98.77
 853 |  31722053201 | TORSEMIDE 100MG TABLET             |     56 |   0.01 |  98.78
 854 |  00536718601 | SEA-OMEGA3 ( FISH OIL1200)*        |     56 |   0.01 |  98.79
 855 |  68040060616 | LIMBREL500 CAPSULE                 |     56 |   0.01 |  98.79
 856 |  00143117110 | CAPTOPRIL 12.5 MG TAB              |     56 |   0.01 |   98.8
 857 |  00591231519 | VALSARTAN-HCTZ 80-12.5 MG T        |     56 |   0.01 |  98.81
 858 |  00904316360 | LECITHIN 1200MG(19GR) CAPS         |     56 |   0.01 |  98.82
 859 |  00603580121 | SULFAZINE 500 MG *DNC* TABL        |     56 |   0.01 |  98.82
 860 |  00093075601 | PIROXICAM 10MG CAP*DNC*            |     56 |   0.01 |  98.83
 861 |  52544015130 | RAPAFLO 4 MG CAPSULE               |     56 |   0.01 |  98.84
 862 |  68462025601 | ROPINIROLE HCL 2MG  TAB            |     56 |   0.01 |  98.85
 863 |  00456114030 | VIIBRYD 40MG TAB                   |     56 |   0.01 |  98.86
 864 |  00904272752 | STRESS FORMULA WITH ZINC TA        |     56 |   0.01 |  98.86
 865 |  00527131501 | RIFAMPIN 300 MG CAPSULE            |     56 |   0.01 |  98.87
 866 |  00781520492 | LOSARTAN HCTZ 100/12.5MG TA        |     56 |   0.01 |  98.88
 867 |  00005555623 | CALTRATE/ D  PLUS MINERAL T        |     56 |   0.01 |  98.89
 868 |  00378104901 | DOXEPIN 10 MG CAPSULE              |     56 |   0.01 |  98.89
 869 |  00555070102 | DEMECLOCYCLINE 150 MG TABLE        |     56 |   0.01 |   98.9
 870 |  00781149001 | AMITRIPTYLINE 100 MG TA            |     56 |   0.01 |  98.91
 871 |  00074706990 | SYNTHROID 150 MCG TABLET           |     56 |   0.01 |  98.92
 872 |  11845012995 | MILK THISTLE 150 MG CAP            |     56 |   0.01 |  98.93
 873 |  63402030830 | LATUDA 80MG TAB                    |     56 |   0.01 |  98.93
 874 |  63402031230 | LATUDA 120 MG TABLET               |     56 |   0.01 |  98.94
 875 |  00904422560 | COD LIVER OIL GEL CAP              |     56 |   0.01 |  98.95
 876 |  00904262160 | CHILD CHEW MULTIVITAMIN TAB        |     56 |   0.01 |  98.96
 877 |  00536467801 | VITAMIN B-1 50 MG TABLET           |     56 |   0.01 |  98.97
 878 |  00904208560 | VITAMIN A 10000IU CAP              |     56 |   0.01 |  98.97
 879 |  68180031406 | IMIPRAMINE PAM 75 MG               |     56 |   0.01 |  98.98
 880 |  52937000120 | VASCEPA 1 GM CAPSULE               |     56 |   0.01 |  98.99
 881 |  00310610530 | ONGLYZA 5 MG TABLET                |     56 |   0.01 |     99
 882 |  00555901658 | SPRINTEC 28 DAY TABLET             |     56 |   0.01 |     99
 883 |  00054002821 | CILOSTAZOL 50 MG TABLET            |     56 |   0.01 |  99.01
 884 |  68180028101 | ETHAMBUTOL HCL 400 MG TAB          |     56 |   0.01 |  99.02
 885 |  59762285801 | EXEMESTANE 25 MG TAB               |     56 |   0.01 |  99.03
 886 |  00054418125 | DEXAMETHASONE 1 MG TABLET          |     56 |   0.01 |  99.04
 887 |  00093596101 | GUANFACINE HCL ER 2 MG TAB         |     56 |   0.01 |  99.04
 888 |  00603577121 | SOTALOL 160 MG TAB                 |     56 |   0.01 |  99.05
 889 |  00591067601 | DICLOFENAC ER100MG*DNC* TA         |     56 |   0.01 |  99.06
 890 |  00054026225 | CALCIUM GLUC 500 MG TAB            |     56 |   0.01 |  99.07
 891 |  00591247260 | TAMOXIFEN 10 MG TAB                |     56 |   0.01 |  99.08
 892 |  65862008201 | GLYBURide-METFOR 5/500 MG          |     56 |   0.01 |  99.08
 893 |  00093739398 | NIACIN ER 750 MG TAB*DNC*          |     56 |   0.01 |  99.09
 894 |  00603577021 | SOTALOL 120 MG TABLET              |     56 |   0.01 |   99.1
 895 |  64980016301 | BETHANECHOL 50 MG TAB              |     56 |   0.01 |  99.11
 896 |  13668009590 | PRAMIPEXOLE 1.5 MG TAB             |     56 |   0.01 |  99.11
 897 |  67618010760 | SLOW-MAG TAB -71.5 MG (ORIG        |     56 |   0.01 |  99.12
 898 |  66758018001 | KLOR-CON M15 TABLET                |     56 |   0.01 |  99.13
 899 |  00555901858 | TRI-SPRINTEC TABLET                |     56 |   0.01 |  99.14
 900 |  00378612001 | DILTIAZEM ER120 MGCAP*DNC*1        |     56 |   0.01 |  99.15
