Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 543 |  65862021105 | MINOCYCLINE 100 MG*DNC* CAP (CAP)  |    362 |   0.02 |  94.35
 544 |  00310028060 | SEROQUEL XR 50 MG *DNC* TAB (TAB)  |    362 |   0.02 |  94.38
 545 |  00006022761 | ISENTRESS 400 MG TAB (ORIG) (TAB)  |    360 |   0.02 |   94.4
 546 |  62175010701 | ISOSORBIDE MN 20 MG TAB (TAB)      |    360 |   0.02 |  94.43
 547 |  49884040191 | RISPERIDONE ODT 2MG *DNC (TAB)     |    360 |   0.02 |  94.45
 548 |  65862059760 | LAMIVUDINE-ZIDOVUDINE(ORIG) (TAB)  |    360 |   0.02 |  94.48
 549 |  00131247935 | VIMPAT 150 MG TAB (TAB)            |    360 |   0.02 |   94.5
 550 |  68382006516 | SIMVASTATIN 5 MG TAB (TAB)         |    359 |   0.02 |  94.53
 551 |  00310028360 | SEROQUEL XR 300 MG  *DNC*TA (TAB)  |    358 |   0.02 |  94.55
 552 |  00394025009 | GLUCOSAMINE 500 MG TAB (TAB)       |    354 |   0.02 |  94.58
 553 |  68382008001 | HALOPERIDOL 10 MG TABLET (TAB)     |    354 |   0.02 |   94.6
 554 | #62175026237 | NIFEDIPine ER 90MG*DNC* TAB (TAB)  |    354 |   0.02 |  94.62
 555 |  52544015230 | RAPAFLO 8MG CAPSULE (CAP)          |    346 |   0.02 |  94.65
 556 |  00904188280 | OYSTER SHELL 250MG+VIT D TA (TAB)  |    344 |   0.02 |  94.67
 557 |  50458058030 | XARELTO 10 MG TAB (TAB)            |    344 |   0.02 |  94.69
 558 |  00185012801 | BUMETANIDE 0.5 MG TAB (TAB)        |    342 |   0.02 |  94.72
 559 |  51991079506 | RIVASTIGMINE 4.5 MG CAPSULE (CAP)  |    340 |   0.02 |  94.74
 560 |  64679092303 | ENALAPRIL 2.5 MG TAB (TAB)         |    340 |   0.02 |  94.76
 561 |  68001018705 | QUINAPRIL 20 MG TAB (TAB)          |    336 |   0.02 |  94.79
 562 |  68462025401 | ROPINIROLE HCL 0.5 MG TAB (TAB)    |    336 |   0.02 |  94.81
 563 |  00904522452 | LACTASE 3000 UI CAP (TAB)          |    336 |   0.02 |  94.83
 564 |  00603577021 | SOTALOL 120 MG TABLET (TAB)        |    336 |   0.02 |  94.86
 565 |  00591058201 | PROPAFENONE HCL 150 MG TAB (TAB)   |    336 |   0.02 |  94.88
 566 |  68180011807 | LEVETIRACETAM ER 750 MG TAB (TAB)  |    336 |   0.02 |   94.9
 567 |  07431203595 | VITAMIN B-12 500 MCG SUBL (TAB)    |    335 |   0.02 |  94.93
 568 |  16729007801 | CARB-LEVO ER 25-100*DNC*TAB (TAB)  |    333 |   0.02 |  94.95
 569 |  46122022365 | RANITIDINE 75 MG TAB (TAB)         |    331 |   0.02 |  94.97
 570 |  00456342133 | NAMENDA XR21 MG*DNC* (CAP)         |    329 |   0.02 |  94.99
 571 |  23155006505 | METRONIDAZOLE 500 MG TABLET (TAB)  |    329 |   0.02 |  95.02
 572 |  49884023211 | DONEPEZIL HCL 23 MG TAB *DN (TAB)  |    326 |   0.02 |  95.04
 573 |  42192032901 | NP THYROID 30 MG TABLET (TAB)      |    322 |   0.02 |  95.06
 574 |  00054458127 | MERCAPTOPURINE 50 MG TAB (TAB)     |    322 |   0.02 |  95.08
 575 |  00006022154 | JANUVIA 25 MG TAB (TAB)            |    321 |   0.02 |  95.11
 576 |  31722053001 | TORSEMIDE 10 MG TABLET (TAB)       |    319 |   0.02 |  95.13
 577 |  66685100200 | AMOX TR-K CLV 500-125 MG TA (TAB)  |    318 |   0.02 |  95.15
 578 |  54629403960 | CALCIUM CITRATE+D 500-200 (TAB)    |    314 |   0.02 |  95.17
 579 |  11845096101 | MAGNESIUM 200 MG TABLET (TAB)      |    314 |   0.02 |  95.19
 580 |  60505015701 | BUPropION HCL 100 MG TAB (TAB)     |    314 |   0.02 |  95.21
 581 |  68001023900 | CLONIDINE 0.3 MG TAB (TAB)         |    314 |   0.02 |  95.24
 582 |  57664011688 | VERAPAMIL ER 120 MG*DNC* TA (TAB)  |    312 |   0.02 |  95.26
 583 |  00591363630 | TROSPIUM ER 60MG*DNC* (CAP)        |    312 |   0.02 |  95.28
 584 |  67618010928 | COLACE 50 MG CAPSULE (CAP)         |    310 |   0.02 |   95.3
 585 |  00781520792 | LOSARTAN HCTZ 100/25MG TAB (TAB)   |    309 |   0.02 |  95.32
 586 |  68462018805 | NAPROXEN 250 MG TAB (TAB)          |    308 |   0.02 |  95.34
 587 |  43292055606 | CALCIUM CITRATE 250 MG CAPL (TAB)  |    308 |   0.02 |  95.36
 588 |  00904404360 | FISH OIL 340- 1000MG CAP (CAP)     |    308 |   0.02 |  95.38
 589 |  23155005701 | GLYBURide 2.5 MG TAB (TAB)         |    307 |   0.02 |   95.4
 590 |  00054418325 | DEXAMETHASONE 2 MG TABLET (TAB)    |    307 |   0.02 |  95.43
 591 |  31184514818 | VITAMIN B12 5000 MCG  SUBLI (TAB)  |    306 |   0.02 |  95.45
 592 |  00536104610 | SODIUM BICARB 325MG  *DNC* (TAB)   |    300 |   0.02 |  95.47
 593 |  00054004429 | CILOSTAZOL 100 MG TAB (TAB)        |    300 |   0.02 |  95.49
 594 |  00536718101 | ACIDOPHILUS X-STR CAPTAB (TAB)     |    300 |   0.02 |  95.51
 595 |  00071041724 | NITROSTAT 0.3MG*DNC* TAB SL (TAB)  |    300 |   0.02 |  95.53
 596 |  07431251697 | BIOTIN (10 MG) 10,000MCG CA (CAP)  |    296 |   0.02 |  95.55
 597 |  63824007236 | MUCINEX DM MAX 1200/60*DNC* (TAB)  |    294 |   0.02 |  95.57
 598 |  31284353430 | PHILLIPS COLON HEALTH CAPS (CAP)   |    292 |   0.02 |  95.59
 599 |  00591084401 | GLIPIZide ER 5 MG *DNC*TAB (TAB)   |    290 |   0.02 |  95.61
 600 |  00904421813 | VITAMIN B-12 250 MCG TABLET (TAB)  |    289 |   0.02 |  95.63
 601 |  51672405506 | AMIODARONE HCL 100 MG TAB (TAB)    |    286 |   0.02 |  95.65
 602 |  00069024430 | TOVIAZ ER 8 MG *DNC* TAB (TAB)     |    286 |   0.02 |  95.67
 603 |  29300012701 | BISOPROLOL 10 MG TAB (TAB)         |    280 |   0.02 |  95.69
 604 |  51672400105 | NORTRIPTYLINE HCL 10 MG CAP (CAP)  |    280 |   0.02 |  95.71
 605 |  51991079306 | RIVASTIGMINE 1.5 MG CAP (CAP)      |    280 |   0.02 |  95.73
 606 |  59762045001 | COLESTIPOL HCL 1 GM TAB *DN (TAB)  |    280 |   0.02 |  95.75
 607 |  01650056015 | CITRACAL-VITD GUMMIE (ORIG) (TAB)  |    280 |   0.02 |  95.76
 608 |  68462025601 | ROPINIROLE HCL 2MG  TAB (TAB)      |    280 |   0.02 |  95.78
 609 |  68546022956 | AZILECT 1 MG TABLET (TAB)          |    279 |   0.02 |   95.8
 610 |  55253060130 | TIAGABINE HCL 4 MG TAB (TAB)       |    279 |   0.02 |  95.82
 611 |  00245010811 | FERR SULF EC 325 MG TAB(DNC (TAB)  |    279 |   0.02 |  95.84
 612 |  00904590887 | DAIRY AID (LACTASE CAPLET) (TAB)   |    279 |   0.02 |  95.86
 613 |  00378052501 | DILTIAZEM HCL 120 MG TAB (TAB)     |    277 |   0.02 |  95.88
 614 |  59746038410 | TERAZOSIN 2 MG CAP (CAP)           |    274 |   0.02 |   95.9
 615 |  00781561301 | CARB-LEVO-ENTA 50MG *DNC* (TAB)    |    270 |   0.02 |  95.92
 616 |  53451010101 | HORIZANT ER 600MG (ORIG) (TAB)     |    270 |   0.02 |  95.94
 617 |  42865030602 | ZENPEP DR 10,000 UNITS CAP (CAP)   |    270 |   0.02 |  95.95
 618 |  16729003001 | METHYLDOPA 250 MG TABLET (TAB)     |    270 |   0.02 |  95.97
 619 |  64980013009 | LEVOCARNITINE 330 MG TABLET (TAB)  |    270 |   0.02 |  95.99
 620 |  00603374128 | FUROSEMIDE 80MG TAB (TAB)          |    269 |   0.02 |  96.01
 621 |  00527105001 | ACETAzolamide 250 MG TAB (TAB)     |    268 |   0.02 |  96.03
 622 |  00069024230 | TOVIAZ 4 MG ER *DNC*TAB (TAB)      |    267 |   0.02 |  96.05
 623 |  65162075210 | BENAZEPRIL HCL 10 MG TABLET (TAB)  |    263 |   0.02 |  96.06
 624 |  00228285011 | GUANFACINE HCL ER 1 MG TAB (TAB)   |    261 |   0.02 |  96.08
 625 |  76439036490 | VIRT-VITE TABLET (TAB)             |    261 |   0.02 |   96.1
 626 |  65862066130 | ARIPIPRAZOLE 2 MG TAB (TAB)        |    257 |   0.02 |  96.12
 627 |  00904051860 | VITAMIN B-6 100 MG TABLET (TAB)    |    255 |   0.02 |  96.13
 628 |  11845014665 | RED YEAST RICE 600 MG CAPS (CAP)   |    254 |   0.02 |  96.15
 629 |  00378363501 | CETIRIZINE  5MG TABLET (TAB)       |    254 |   0.02 |  96.17
 630 |  74098527073 | LUTEIN 20 MG SOFTGEL (CAP)         |    253 |   0.02 |  96.19
 631 |  00005555623 | CALTRATE/ D  PLUS MINERAL T (TAB)  |    252 |   0.02 |   96.2
 632 |  00032122401 | CREON DR 24,000 UNIT*DNC*CA (CAP)  |    252 |   0.02 |  96.22
 633 |  00527132901 | BETHANECHOL 50 MG TAB (TAB)        |    252 |   0.02 |  96.24
 634 |  00904559293 | GLUCOSAMINE/CHON DS STR (TAB)      |    252 |   0.02 |  96.26
 635 |  00032120607 | CREON DR 6,000 UNIT*DNC* CA (CAP)  |    252 |   0.02 |  96.27
 636 |  65162066910 | ACEBUTOLOL 200 MG CAPSULE (CAP)    |    252 |   0.02 |  96.29
 637 |  42865030002 | ZENPEP DR 5,000 UNITS CAPSU (CAP)  |    252 |   0.02 |  96.31
 638 |  00054002025 | LITHIUM ER 450MG  *DNC*TABL (TAB)  |    252 |   0.02 |  96.33
 639 |  65162076710 | WARFARIN SOD 6 MG TABLET (TAB)     |    250 |   0.02 |  96.34
 640 |  65162054510 | PRIMIDONE 250 MG TABLET (TAB)      |    250 |   0.02 |  96.36
 641 |  16252061730 | ROSUVASTATIN 20 MG TAB (TAB)       |    247 |   0.02 |  96.38
 642 |  68180051902 | LISINOPRIL-HCTZ 20/12.5 TAB (TAB)  |    246 |   0.02 |  96.39
 643 |  47781030701 | NITROFURANTOIN MCR 50MG*DNC (CAP)  |    245 |   0.02 |  96.41
 644 |  00591533710 | TRIHEXYPHENDYL 5 MG TAB (TAB)      |    245 |   0.02 |  96.43
 645 |  68682070530 | DILTIAZEM ER 180 MG TAB *DN (TAB)  |    244 |   0.02 |  96.44
 646 |  00115052201 | FENOFIBRATE 134 MG CAPSULE (CAP)   |    243 |   0.02 |  96.46
 647 |  49884050101 | BUDESONIDE EC 3 MG CAP *DNC (CAP)  |    242 |   0.02 |  96.48
 648 |  00003362412 | REYATAZ 150MG CAP(ORIG) (CAP)      |    240 |   0.02 |  96.49
 649 |  75318224410 | MACULAR SHIELD AREDS 2 (CAP)       |    240 |   0.02 |  96.51
 650 |  43547033003 | IRBESARTAN-HCTZ 150-12.5 MG (TAB)  |    240 |   0.02 |  96.53
 651 |  00378528001 | DILTIAZEM ER 180MG CAP SA * (CAP)  |    240 |   0.02 |  96.54
 652 |  00054252625 | LITHIUM CARB 150 MG CAP (CAP)      |    240 |   0.02 |  96.56
 653 |  00591034301 | VERAPAMIL 80 MG TABLET (TAB)       |    238 |   0.02 |  96.58
 654 |  00055056720 | CALTRATE 600+D3+MIN CHEW TA (TAB)  |    236 |   0.02 |  96.59
 655 |  74312005535 | MAGNESIUM OXIDE 500MG TABS (TAB)   |    236 |   0.02 |  96.61
 656 |  31722020090 | FOSINOPRIL 10 MG TAB (TAB)         |    229 |   0.02 |  96.62
 657 |  00378021401 | HALOPERIDOL 2 MG TABLET (TAB)      |    228 |   0.02 |  96.64
 658 |  60505253106 | ZIPRASIDONE 80 MG CAP (CAP)        |    228 |   0.02 |  96.65
 659 |  50111046901 | PROPRANOLOL 40 MG TAB (TAB)        |    228 |   0.02 |  96.67
 660 |  00054455015 | METHOTREXATE 2.5 MG TAB (TAB)      |    228 |   0.02 |  96.69
 661 |  00005475850 | CENTRUM SILVER ULTRA MEN TA (TAB)  |    226 |   0.02 |   96.7
 662 |  00527179001 | FLUPHENAZINE 5 MG TABLET (TAB)     |    225 |   0.02 |  96.72
 663 |  49884028901 | MEGESTROL 20 MG TAB (TAB)          |    224 |   0.02 |  96.73
 664 |  67618010760 | SLOW-MAG TAB (71.5 MG) (TAB)       |    224 |   0.02 |  96.75
 665 |  27241001709 | MONTELUKAST 5MG CHEW TAB (TAB)     |    224 |   0.02 |  96.76
 666 |  04746905964 | MELATONIN 10 MG TAB CR (TAB)       |    224 |   0.02 |  96.78
 667 | #00065804083 | ICAPS MV TABLET (TAB)              |    224 |   0.02 |  96.79
 668 |  00591231919 | VALSARTAN 320MG/HCTZ 25MG (TAB)    |    223 |   0.02 |  96.81
 669 |  00456340733 | NAMENDA XR 7 MG CAPSULE (CAP)      |    221 |   0.02 |  96.82
 670 |  49884008701 | DEXAMETHASONE 4 MG TAB (TAB)       |    221 |   0.02 |  96.84
 671 |  00054011413 | VALACYCLOVIR 500MG      TAB (TAB)  |    220 |   0.02 |  96.85
 672 |  69918020101 | DESMOPRESSIN ACETATE 0.2MG (TAB)   |    220 |   0.02 |  96.87
 673 |  00904319160 | ZINC 50 MG GLUCONATE  TAB (TAB)    |    219 |   0.02 |  96.88
 674 |  68180010409 | VALSARTAN-HCTZ 160-12.5 MG (TAB)   |    218 |   0.01 |   96.9
 675 |  43547027809 | IRBESARTAN 150 MG TAB (TAB)        |    216 |   0.01 |  96.91
 676 |  64764017590 | DEXILANT DR 60MG CAPSULE *D (CAP)  |    216 |   0.01 |  96.93
 677 |  00781148601 | AMITRIPTYLINE  10 MG TAB (TAB)     |    215 |   0.01 |  96.94
 678 |  00781591701 | CHLORPROMAZINE 200 MG TAB (TAB)    |    214 |   0.01 |  96.96
 679 |  32420846530 | OCUVITE SOFTGEL ADULT 50+ (CAP)    |    213 |   0.01 |  96.97
 680 |  13668015490 | ESOMEPRAZOLE DR 20MG *DNC* (CAP)   |    211 |   0.01 |  96.99
 681 |  61958070101 | TRUVADA (ORIG) (TAB)               |    210 |   0.01 |     97
 682 |  16252061630 | ROSUVASTATIN 10 MG TAB (TAB)       |    210 |   0.01 |  97.02
 683 |  65862058301 | AMLODIPINE-BENAZ 5/10 CAP (CAP)    |    210 |   0.01 |  97.03
 684 |  00591084501 | GLIPIZide ER 10MG *DNC*TAB (TAB)   |    210 |   0.01 |  97.05
 685 |  68682040910 | CHLORDIAZEPOX-CLIDINIUM (CAP)      |    210 |   0.01 |  97.06
 686 |  31191709502 | THERAGRAN-M PREMIER 50 PLUS (TAB)  |    210 |   0.01 |  97.07
 687 |  00574022001 | LIOTHYRONINE SOD 5 MCG TAB (TAB)   |    207 |   0.01 |  97.09
 688 |  57664039688 | VENLAFAXINE HCL 100 MG TAB (TAB)   |    205 |   0.01 |   97.1
 689 |  23155010310 | METFORMIN HCL 850 MG TAB (TAB)     |    205 |   0.01 |  97.12
 690 |  30768029545 | KRILL OIL 1,000 MG SOFTGEL (CAP)   |    204 |   0.01 |  97.13
 691 |  16729000717 | SIMVASTATIN 80 MG TAB (TAB)        |    204 |   0.01 |  97.14
 692 |  00054075650 | CENTRUM SILVER WOMAN (TAB)         |    204 |   0.01 |  97.16
 693 |  00310075430 | CRESTOR 40MG TABLET (TAB)          |    202 |   0.01 |  97.17
 694 |  65862008201 | GLYBURide-METFOR 5/500 MG (TAB)    |    202 |   0.01 |  97.19
 695 |  00228291809 | DILTIAZEM24HR ER 360MG*DNC* (CAP)  |    202 |   0.01 |   97.2
 696 |  00573020045 | ANACIN TAB (TAB)                   |    200 |   0.01 |  97.21
 697 |  57896010101 | ACETAMINOPHEN 325 MG(ORIG) (TAB)   |    200 |   0.01 |  97.23
 698 |  76653601976 | MAGNESIUM CITRATE 200MG(ORI (TAB)  |    200 |   0.01 |  97.24
 699 |  00005452835 | CENTRUM CHEWABLE TABLET (TAB)      |    199 |   0.01 |  97.25
 700 |  00006057761 | JANUMET 50-1,000 MG *DNC* (TAB)    |    196 |   0.01 |  97.27
 701 |  69387010701 | VALPROIC ACID 250 MG*DNC* C (CAP)  |    196 |   0.01 |  97.28
 702 |  00904272752 | STRESS FORMULA WITH ZINC TA (TAB)  |    196 |   0.01 |  97.29
 703 |  47781010830 | EXEMESTANE 25 MG TAB (TAB)         |    196 |   0.01 |  97.31
 704 |  60258018601 | POLY-IRON150 FORTE (CAP)           |    196 |   0.01 |  97.32
 705 |  62175012937 | ISOSORBIDE MN ER120MG *DNC (TAB)   |    193 |   0.01 |  97.34
 706 |  00781149668 | AZITHROMYCIN 250 MG UD TAB (TAB)   |    192 |   0.01 |  97.35
 707 |  00591264001 | BUTALB-ACETAMIN-CAFF 50-300 (CAP)  |    190 |   0.01 |  97.36
 708 |  68001024400 | ZONISAMIDE 100 MG CAPSULE (CAP)    |    188 |   0.01 |  97.37
 709 |  00378119001 | GUANFACINE 2 MG TABLET (TAB)       |    186 |   0.01 |  97.39
 710 |  74312000530 | B-COMPLEX  TIME RELEASE (TAB)      |    184 |   0.01 |   97.4
 711 |  04746904472 | ALPHA LIPOIC ACID 600MG CAP (CAP)  |    184 |   0.01 |  97.41
 712 |  60505009300 | DOXAZOSIN MES 1 MG TAB (TAB)       |    182 |   0.01 |  97.42
 713 |  00832048030 | EPLERENONE 25 MG TABLET (TAB)      |    180 |   0.01 |  97.44
 714 |  41167413102 | ALLEGRA ALLERGY 60MG (TAB)         |    180 |   0.01 |  97.45
 715 |  00078048515 | TEKTURNA 150 MG TAB (ORIG) (TAB)   |    180 |   0.01 |  97.46
 716 |  51991033106 | NEVIRAPINE 200 MG  (ORIG) (TAB)    |    180 |   0.01 |  97.47
 717 |  13668009490 | PRAMIPEX 1MG TABLET (TAB)          |    180 |   0.01 |  97.49
 718 |  00781527764 | DONEPEZIL  ODT 10MG  TAB *D (TAB)  |    180 |   0.01 |   97.5
 719 |  59676057101 | INTELENCE 200MG*DNC*(ORIG) (TAB)   |    180 |   0.01 |  97.51
 720 |  00143117401 | CAPTOPRIL 100 MG TAB (TAB)         |    180 |   0.01 |  97.52
 721 |  54505033210 | HYDROCORTISONE 10 MG TABLET (TAB)  |    180 |   0.01 |  97.54
 722 |  07431207961 | BIOTIN 1,000 MCG TABLET (TAB)      |    179 |   0.01 |  97.55
 723 |  00143991901 | GLYBURide MICRO 3 MG TABLET (TAB)  |    177 |   0.01 |  97.56
 724 |  00904561646 | COENZYME Q-10 50MG SOFTG (CAP)     |    177 |   0.01 |  97.57
 725 |  31722027090 | QUINAPRIL 40 MG TAB (TAB)          |    176 |   0.01 |  97.58
 726 |  23155050201 | HYDROXYZine HCL 50 MG TAB (TAB)    |    176 |   0.01 |   97.6
 727 |  54092047612 | LIALDA 1.2 GM TABLET SA (TAB)      |    176 |   0.01 |  97.61
 728 |  00378110101 | PRAZOSIN 1MG CAPSULE (CAP)         |    174 |   0.01 |  97.62
 729 |  00378247401 | DICLOFENAC POT 50MG TAB (TAB)      |    172 |   0.01 |  97.63
 730 |  00591569401 | MINOCYCLINE 50 MG*DNC* CAP (CAP)   |    172 |   0.01 |  97.64
 731 |  42192033101 | NP THYROID 90 MG TABLET (TAB)      |    172 |   0.01 |  97.66
 732 |  00378617301 | METOLAZONE 5 MG TABLET (TAB)       |    172 |   0.01 |  97.67
 733 |  51991077133 | LANSOPRAZOLE DR15MG  *DNC*C (CAP)  |    171 |   0.01 |  97.68
 734 |  79854050032 | FERROUS GLUCONATE 325 MG TA (TAB)  |    170 |   0.01 |  97.69
 735 |  00378041510 | DIPHENOXYLATE-ATROPINE 2.5- (TAB)  |    170 |   0.01 |   97.7
 736 |  00378116001 | GUANFACINE 1 MG TAB (TAB)          |    168 |   0.01 |  97.71
 737 |  62175010601 | ISOSORBIDE MN 10 MG TAB (TAB)      |    168 |   0.01 |  97.73
 738 |  54629061500 | MELATONIN 5 MG  SBL (TAB)          |    168 |   0.01 |  97.74
 739 |  51991081190 | METAFOLBIC PLUS (TAB)              |    168 |   0.01 |  97.75
 740 |  00781149001 | AMITRIPTYLINE 100 MG TA (TAB)      |    168 |   0.01 |  97.76
 741 |  00781564101 | CARB-LEVO-ENTA 125MG (TAB)         |    168 |   0.01 |  97.77
 742 |  49884056111 | LAMOTRIGINE ER 25 MG TABLET (TAB)  |    168 |   0.01 |  97.78
 743 |  00185014501 | NABUMETONE 500 MG TAB (TAB)        |    168 |   0.01 |  97.79
 744 |  13668027105 | CARBAMAZEpine CHEW 100MG (TAB)     |    168 |   0.01 |  97.81
 745 |  76439035890 | L-METHYLFOLATE CALCIUM 15MG (TAB)  |    168 |   0.01 |  97.82
 746 |  00536375505 | DOCUSATE CALC 240 MG CAP (CAP)     |    168 |   0.01 |  97.83
 747 |  00832011100 | AMANTADINE 100 MG TAB (TAB)        |    168 |   0.01 |  97.84
 748 |  00131247735 | VIMPAT 50 MG TAB (TAB)             |    168 |   0.01 |  97.85
 749 |  00555070102 | DEMECLOCYCLINE 150 MG TABLE (TAB)  |    168 |   0.01 |  97.86
 750 |  00054026225 | CALCIUM GLUC 500 MG TAB (TAB)      |    168 |   0.01 |  97.88
 751 |  00904640360 | FERATE FERROUS GLUCO 27 MG (TAB)   |    168 |   0.01 |  97.89
 752 |  00527179101 | FLUPHENAZINE 10 MG TAB (TAB)       |    168 |   0.01 |   97.9
 753 |  74312004349 | CRANBERRY 4200 MG+VIT CAPS (CAP)   |    168 |   0.01 |  97.91
 754 |  42192033001 | NP THYROID 60 MG TABLET (TAB)      |    168 |   0.01 |  97.92
 755 |  68180051801 | LISINOPRIL-HCTZ 10-12.5 MG (TAB)   |    168 |   0.01 |  97.93
 756 |  75834002001 | VITAMIN D3 50,000 UNITS CAP (CAP)  |    164 |   0.01 |  97.94
 757 |  00131248035 | VIMPAT 200 MG TABLET (TAB)         |    162 |   0.01 |  97.96
 758 |  00310009530 | DALIRESP 500 MCG TABLET (TAB)      |    160 |   0.01 |  97.97
 759 |  49884040701 | METOPROLOL SUC 200MG*DNC* (TAB)    |    154 |   0.01 |  97.98
 760 |  76439036090 | L-METHYL-MC TABLET (TAB)           |    153 |   0.01 |  97.99
 761 |  16729002115 | PIOGLITAZONE 30 MG TAB (TAB)       |    152 |   0.01 |     98
 762 |  33342012110 | SILDENAFIL 20 MG  *DNC*TAB (TAB)   |    151 |   0.01 |  98.01
 763 |  03076864427 | OMEGA 3-6-9 SOFTGEL (CAP)          |    150 |   0.01 |  98.02
 764 |  00115053301 | FENOFIBRATE 200 MG CAPSULE (CAP)   |    150 |   0.01 |  98.03
 765 |  52747080060 | HEMOCYTE PLUS CAPS (CAP)           |    150 |   0.01 |  98.04
 766 | #50580033842 | IMODIUM MULTI-SYMPTOM REL C (TAB)  |    150 |   0.01 |  98.05
 767 |  00186077760 | BRILINTA 90 MG TAB (TAB)           |    150 |   0.01 |  98.06
 768 |  01650055016 | ONE A DAY WOMENS'S 50+ (TAB)       |    149 |   0.01 |  98.07
 769 |  00067434730 | SLOW FE 142 MG*DNC*(UD) (TAB)      |    148 |   0.01 |  98.08
 770 |  00456112030 | VIIBRYD 20 MG TAB (TAB)            |    146 |   0.01 |  98.09
 771 |  00378534001 | DILTIAZEM ER 240MG CAP SA * (CAP)  |    146 |   0.01 |   98.1
 772 |  68180052002 | LISINOPRIL-HCTZ 20-25 MG TA (TAB)  |    146 |   0.01 |  98.11
 773 |  00378638001 | VERAPAMIL ER 180 MG *DNC*CA (CAP)  |    146 |   0.01 |  98.12
 774 |  11845011831 | VITAMIN D 400 UI SOFTGEL (CAP)     |    146 |   0.01 |  98.13
 775 |  11845013665 | LUTEIN 6 MG SOFTGEL (CAP)          |    144 |   0.01 |  98.14
 776 |  66582031331 | VYTORIN 10-40 MG TAB (TAB)         |    144 |   0.01 |  98.15
 777 |  00536245001 | ZINC SULFATE 220(50MG) MG T (TAB)  |    144 |   0.01 |  98.16
 778 |  00005446391 | CENTRUM SILVER TABLET (TAB)        |    144 |   0.01 |  98.17
 779 |  00046110281 | PREMARIN 0.625 MG TABLET (TAB)     |    143 |   0.01 |  98.18
 780 |  49884005601 | IMIPRAMINE HCL 50 MG TAB (TAB)     |    142 |   0.01 |  98.19
 781 |  60505252806 | ZIPRASIDONE 20MG CAPS (CAP)        |    142 |   0.01 |   98.2
 782 |  00054026913 | LETROZOLE 2.5 MG TAB (TAB)         |    142 |   0.01 |  98.21
 783 |  51991083810 | CYPROHEPTADINE 4 MG TAB (TAB)      |    141 |   0.01 |  98.22
 784 |  60505005501 | SELEGILINE HCL 5 MG CAP (CAP)      |    140 |   0.01 |  98.23
 785 |  31722053201 | TORSEMIDE 100MG TABLET (TAB)       |    140 |   0.01 |  98.24
 786 |  53746017901 | METFORMIN ER 750 MG TABLET (TAB)   |    140 |   0.01 |  98.25
 787 |  62559015801 | FLUVOXAMINE MALEATE 25 MG T (TAB)  |    140 |   0.01 |  98.26
 788 |  68001025204 | FLUCONAZOLE 100 MG TABLET (TAB)    |    139 |   0.01 |  98.27
 789 |  00054452725 | LITHIUM CARB 300 MG TAB (TAB)      |    138 |   0.01 |  98.28
 790 |  16252061530 | ROSUVASTATIN 5 MG TAB (TAB)        |    137 |   0.01 |  98.29
 791 |  57237004105 | PENICILLIN VK 500 MG TAB (TAB)     |    136 |   0.01 |  98.29
 792 |  00071101568 | LYRICA 100 MG CAPSULE (CAP)        |    134 |   0.01 |   98.3
 793 |  65162076810 | WARFARIN SOD 7.5 MG TAB (TAB)      |    133 |   0.01 |  98.31
 794 |  00781118101 | NADOLOL 20MG TAB (TAB)             |    132 |   0.01 |  98.32
 795 |  65162052111 | PROMETHAZINE 25 MG TAB (TAB)       |    129 |   0.01 |  98.33
 796 |  65862053650 | LEVOFLOXACIN 250 MG TAB (TAB)      |    128 |   0.01 |  98.34
 797 |  68462010810 | TOPIRAMATE 25 MG*DNC*TAB (TAB)     |    126 |   0.01 |  98.35
 798 |  00781593631 | CANDESARTAN CILEXETIL 4 MG (TAB)   |    126 |   0.01 |  98.36
 799 |  00781118201 | NADOLOL 40 MG TABLET (TAB)         |    126 |   0.01 |  98.37
 800 |  65862066430 | ARIPIPRAZOLE 15 MG TAB (TAB)       |    125 |   0.01 |  98.37
 801 |  00591533501 | TRIHEXYPHENIDYL 2 MG TAB (TAB)     |    124 |   0.01 |  98.38
 802 |  50532011510 | HYOSCYAMINE ER 0.375MG*DNC (TAB)   |    124 |   0.01 |  98.39
 803 |  68462025301 | ROPINIROLE HCL 0.25MG TAB (TAB)    |    122 |   0.01 |   98.4
 804 |  60258017201 | MAG-G 500 MG TABLET (TAB)          |    121 |   0.01 |  98.41
 805 |  65597010690 | BENICAR HCT 40-12.5 MG TAB (TAB)   |    121 |   0.01 |  98.42
 806 |  68462023401 | FELODIPINE ER 5 MG *DNC*TAB (TAB)  |    121 |   0.01 |  98.42
 807 |  59088010673 | FLUORIDE 1MG  CHEW TAB(orig (TAB)  |    120 |   0.01 |  98.43
 808 |  03160401286 | CHOLEST-OFF (ORIG) TABS (TAB)      |    120 |   0.01 |  98.44
 809 |  00378073401 | FLUOXETINE 10MG*DNC* TAB (TAB)     |    120 |   0.01 |  98.45
 810 |  74026187756 | AREDIUM TAB (TAB)                  |    120 |   0.01 |  98.46
 811 |  01093953144 | FLAX SEED OIL 1,000 MG SFTG (CAP)  |    120 |   0.01 |  98.47
 812 |  57141000496 | VIACTIV + D CARAMEL CHEW(OR (TAB)  |    120 |   0.01 |  98.47
