Usage Summary

Rank |        NDC11 | Drug Name                          | Quant. |      % | Cuml %
 599 |  10370019105 | GLIPIZide ER 10MG *DNC*TAB         |     30 |   0.01 |  99.67
 600 |  65862058201 | AMLODIPINE-BENZ 2.5-10MG           |     30 |   0.01 |  99.68
 601 |  13811053990 | FOLIVANE-PLUS CAPSULE              |     30 |   0.01 |  99.69
 602 |  65862002306 | MIRTAZAPINE 45MG ODT TAB           |     30 |   0.01 |  99.69
 603 |  31604002727 | SUPER B-COMPLEX FOLIC+VIT C        |     30 |   0.01 |   99.7
 604 |  64980015101 | AMILORIDE HCL 5MG TAB              |     28 |   0.01 |  99.71
 605 |  37000045504 | PRILOSEC OTC 20 MG TABLET          |     28 |   0.01 |  99.71
 606 |  57237004105 | PENICILLIN VK 500 MG TAB           |     28 |   0.01 |  99.72
 607 |  50580056340 | MOTRIN PM CAPLET                   |     28 |   0.01 |  99.73
 608 |  68040061116 | FOSTEUM PLUS CAPS                  |     28 |   0.01 |  99.73
 609 |  62332002531 | THEOPHYLLINE 300MG*DNC* SA         |     28 |   0.01 |  99.74
 610 |  68001000300 | NITROFURANTOIN MCR 100MG*DN        |     28 |   0.01 |  99.75
 611 |  60505005501 | SELEGILINE HCL 5 MG CAP            |     28 |   0.01 |  99.75
 612 |  53489032901 | SPIRONOLACTONE 100 MG TAB          |     28 |   0.01 |  99.76
 613 |  55513007430 | SENSIPAR 60 MG*DNC* TAB            |     28 |   0.01 |  99.77
 614 |  59762672201 | AMLODIPINE-ATORVAST 5-40 MG        |     28 |   0.01 |  99.77
 615 |  65862058601 | AMLODIPINE-BENAZ 10/20 CAP         |     28 |   0.01 |  99.78
 616 |  29300012701 | BISOPROLOL 10 MG TAB               |     28 |   0.01 |  99.79
 617 |  52544027928 | LEVORA 0.15/30 MG TABLET           |     28 |   0.01 |   99.8
 618 |  62175048737 | VERAPAMIL ER PM 300MG*DNC*         |     28 |   0.01 |   99.8
 619 |  35573030230 | UROLET MB 81.6-.12MG TAB           |     28 |   0.01 |  99.81
 620 |  65862066430 | ARIPIPRAZOLE 15 MG TAB             |     28 |   0.01 |  99.82
 621 |  36652068962 | Z-BEC TABLET                       |     28 |   0.01 |  99.82
 622 |  68682070730 | DILTIAZEM ER 300 MG TAB *DN        |     28 |   0.01 |  99.83
 623 |  62037070090 | TAZTIA XT 360 MG CAP               |     28 |   0.01 |  99.84
 624 |  49884082801 | METOPROLOL SUC 200MG*DNC*          |     28 |   0.01 |  99.84
 625 |  63824007236 | MUCINEX DM MAX 1200/60*DNC*        |     28 |   0.01 |  99.85
 626 |  31722020190 | FOSINOPRIL 20 MG TAB               |     28 |   0.01 |  99.86
 627 |  51991002206 | DHEA 25 MG TABLET                  |     28 |   0.01 |  99.86
 628 |  10542001210 | DIALYVITE 1000 W/ZINC TAB          |     28 |   0.01 |  99.87
 629 |  42192033001 | NP THYROID 60 MG TABLET            |     28 |   0.01 |  99.88
 630 |  74312000530 | B-COMPLEX  TIME RELEASE            |     28 |   0.01 |  99.88
 631 |  16500007410 | ONE A DAY WOMEN'S TABLET           |     28 |   0.01 |  99.89
 632 |  66869040490 | LIVALO 4 MG TAB                    |     28 |   0.01 |   99.9
 633 |  68462023501 | FELODIPINE ER 10 MG *DNC*TA        |     28 |   0.01 |   99.9
 634 |  60258018601 | POLY-IRON150 FORTE                 |     28 |   0.01 |  99.91
 635 |  64764080530 | ROZEREM 8 MG  *DNC*TAB             |     28 |   0.01 |  99.92
 636 |  64980014703 | RISAQUAD CAPSULES                  |     28 |   0.01 |  99.92
 637 |  74312013321 | FLAXSEED OIL 1200MG CAP            |     28 |   0.01 |  99.93
 638 |  42799010501 | METHENAMINE MD 500 MG TAB          |     27 |   0.01 |  99.94
 639 |  16837088825 | PEPCID COMPLETE TABLET CHEW        |     25 |   0.01 |  99.94
 640 |  60258017201 | MAGNESIUM GLUC 500 MG TAB          |     21 |   0.01 |  99.95
 641 |  53746019401 | NAPROXEN SOD 550MG TAB             |     20 |      0 |  99.95
 642 |  23155001001 | INDOMETHACIN 25MG *DNC*CAP         |     18 |      0 |  99.96
 643 |  51293080301 | SALSALATE 500 MG TABLET            |     16 |      0 |  99.96
 644 |  50474030001 | THEO-24 300MG*DNC* CAPS SA         |     14 |      0 |  99.96
 645 |  25010021515 | EDECRIN 25 MG TABLET               |     14 |      0 |  99.97
 646 |  55111039752 | OMEPRAZOLE MAG DR 20.6 MG C        |     14 |      0 |  99.97
 647 |  65597020330 | SAVAYSA 60 MG TAB                  |     14 |      0 |  99.98
 648 |  66993011560 | PROPAFENONE HCL ER 325 MG C        |     14 |      0 |  99.98
 649 |  75826011410 | PHENAZOPYRIDINE 100 MG TAB         |     12 |      0 |  99.98
 650 |  50580033812 | IMODIUM MULTI-SYMPT REL CPL        |     12 |      0 |  99.98
 651 |  65862060330 | MOXIFLOXACIN HCL 400 MG TAB        |     10 |      0 |  99.99
 652 |  49884067901 | NIFEDIPINE ER 90MG*DNC*ADAL        |      9 |      0 |  99.99
 653 |  23155005519 | NARATRIPTAN 2.5MG TAB              |      9 |      0 |  99.99
 654 |  49884028901 | MEGESTROL 20 MG TAB                |      9 |      0 |  99.99
 655 |  55111014512 | FLUCONAZOLE 150 MG TAB             |      9 |      0 |    100
 656 |  68462025701 | ROPINIROLE HCL 3 MG TAB            |      8 |      0 |    100
 657 |  60505316500 | RISEDRONATE 35MG*DNC* TAB          |      4 |      0 |    100
 658 |  60505279500 | IBANDRONATE 150MG *UD *DNC*        |      4 |      0 |    100
 659 |  60505309702 | RISDRONATE 150MG*DNC* TAB          |      3 |      0 |    100
